original_id,tower_id,mean_x,mean_y,std_x,std_y,perc_10_x,perc_10_y,perc_50_x,perc_50_y,perc_90_x,perc_90_y,perc_99_x,perc_99_y
77970614,15645,80973,590139,12,1,80955,590137,80979,590140,80979,590140,80983,590141
77972366,15646,78223,586915,4,5,78222,586914,78222,586914,78231,586923,78245,586933
77972398,15647,76654,586710,26,50,76605,586617,76666,586736,76666,586736,76677,586736
77972444,15648,78230,586205,10,5,78221,586203,78234,586203,78234,586212,78234,586221
77974559,15649,251904,637113,0,0,251904,637113,251904,637113,251904,637113,251904,637113
77974595,15650,256658,637144,7,1,256639,637144,256661,637144,256663,637148,256664,637149
77974637,15651,252567,639282,0,0,252567,639282,252567,639282,252567,639282,252567,639282
77977322,15652,174292,769288,6,9,174289,769267,174289,769293,174303,769293,174305,769296
77977353,15653,164386,767627,26,2,164339,767626,164401,767626,164401,767631,164403,767632
77977390,15654,170476,759802,21,27,170464,759786,170464,759786,170518,759860,170518,759860
77979151,15655,178269,735124,1,0,178269,735123,178269,735125,178270,735126,178273,735127
77979188,15656,183905,729106,1,2,183901,729106,183906,729107,183906,729108,183909,729110
77980857,15657,201381,778222,2,3,201377,778220,201382,778220,201382,778230,201385,778230
77982380,15658,198001,567316,5,14,197999,567309,197999,567309,198011,567345,198011,567346
77982424,15659,196009,564935,5,6,196007,564924,196007,564939,196019,564939,196019,564939
77982462,15660,199189,562948,780,283,198704,562479,198704,563127,200492,563127,200626,563127
77983077,15661,195997,565300,77,36,195790,565203,196015,565308,196035,565320,196099,565349
77983265,15662,196425,559848,21,18,196400,559840,196427,559857,196427,559857,196500,559857
77984588,15663,200425,566501,198,105,200070,566307,200538,566561,200538,566561,200538,566565
77984621,15664,197188,563537,16,5,197179,563535,197179,563535,197218,563546,197223,563554
77984659,15665,200422,559722,27,77,200371,559579,200440,559765,200440,559765,200440,559784
77986598,15666,243547,809491,1,4,243546,809489,243547,809489,243548,809499,243551,809503
77986813,15667,196230,563888,7,4,196219,563886,196235,563886,196235,563892,196235,563905
77986863,15668,194419,563167,11,29,194388,563160,194423,563160,194427,563234,194432,563234
77987794,15669,200857,772897,1,2,200857,772898,200857,772898,200860,772900,200860,772900
77990567,15670,144356,642184,4,0,144348,642184,144359,642184,144359,642185,144360,642187
77997110,15671,157681,644910,74,127,157548,644676,157723,644982,157723,644982,157723,644986
78003591,15672,346551,760623,18,25,346518,760608,346562,760608,346562,760669,346566,760683
78003617,15673,347884,756791,5,2,347880,756790,347886,756790,347886,756796,347897,756801
78003702,15674,346551,760623,18,25,346518,760608,346562,760608,346562,760669,346566,760683
78004482,15675,347884,756791,5,2,347880,756790,347886,756790,347886,756796,347897,756801
78008202,15676,101924,531066,27,137,101908,530988,101908,530988,101973,531315,101976,531316
78008227,15677,101924,531066,27,137,101908,530988,101908,530988,101973,531315,101976,531316
78150715,15678,248914,850483,10,19,248909,850474,248919,850474,248919,850526,248919,850526
78152070,15679,242687,844410,23,11,242675,844404,242675,844404,242747,844436,242747,844438
78538997,15680,210321,613922,4,11,210319,613916,210319,613916,210329,613942,210329,613942
78539011,15681,207762,612778,0,4,207763,612780,207763,612780,207763,612780,207763,612780
78539027,15682,206691,610420,2,4,206690,610417,206690,610423,206699,610423,206699,610423
78625219,15683,81409,587885,0,0,81409,587885,81409,587885,81409,587885,81409,587885
78629801,15684,263015,576116,0,8,263015,576117,263015,576117,263015,576117,263015,576140
78629832,15685,254762,576112,1,4,254763,576105,254763,576115,254765,576115,254765,576115
78629869,15686,266555,571243,1,2,266556,571239,266556,571245,266556,571245,266558,571246
78629973,15687,262497,564705,29,36,262442,564641,262514,564725,262514,564725,262514,564731
78630032,15688,262497,564705,29,36,262442,564641,262514,564725,262514,564725,262514,564731
78641043,15689,245091,568138,16,3,245063,568136,245101,568136,245101,568147,245101,568147
78641377,15690,162160,812168,16,20,162152,812154,162152,812160,162202,812210,162203,812234
78641414,15691,155703,810640,12,9,155699,810622,155705,810644,155705,810644,155721,810659
78641461,15692,164627,807832,7,7,164615,807828,164631,807828,164631,807841,164632,807858
78641515,15693,160072,808206,3,9,160071,808201,160072,808201,160072,808218,160089,808235
78642053,15694,257623,563527,7,77,257619,563383,257619,563572,257635,563572,257645,563572
78642084,15695,252053,561806,231,39,251922,561784,251922,561784,252472,561879,252472,561885
78642123,15696,257972,559557,10,107,257957,559499,257979,559499,257979,559757,257979,559757
78644293,15697,301662,773132,44,29,301642,773084,301642,773146,301725,773146,301775,773184
78644318,15698,315883,770161,93,22,315762,770124,315906,770175,315945,770175,315958,770175
78645653,15699,180771,640291,0,0,180771,640291,180771,640291,180771,640291,180771,640291
78645686,15700,180001,640209,0,0,180001,640209,180001,640209,180001,640209,180001,640209
78645723,15701,180715,639061,0,0,180715,639061,180715,639061,180715,639061,180715,639061
78647918,15702,178132,642756,32,21,178077,642717,178151,642769,178151,642769,178151,642769
78647952,15703,176155,643084,1,20,176152,643048,176156,643096,176156,643096,176156,643096
78647989,15704,176653,639530,0,4,176653,639530,176653,639530,176653,639530,176656,639551
78648716,15705,185126,641670,17,45,185095,641590,185137,641696,185137,641696,185137,641696
78648748,15706,182606,643392,1,52,182604,643299,182607,643422,182607,643422,182607,643422
78648786,15707,183356,638716,0,1,183356,638716,183357,638716,183357,638721,183357,638721
78649556,15708,284405,833429,3,3,284405,833427,284405,833430,284409,833430,284413,833437
78649614,15709,278980,828010,4,4,278978,828001,278978,828013,278993,828013,278993,828013
78649948,15710,56707,593059,18,4,56668,593059,56716,593059,56716,593068,56716,593068
78649979,15711,53328,585610,19,11,53297,585587,53340,585617,53340,585617,53340,585617
78650016,15712,57936,581064,6,6,57935,581051,57935,581066,57945,581068,57952,581074
78650491,15713,261270,702431,74,5,261141,702429,261312,702429,261312,702439,261312,702442
78650528,15714,258891,698905,6,2,258879,698904,258895,698904,258895,698909,258895,698909
78650623,15715,259776,697291,0,0,259776,697291,259776,697291,259776,697291,259776,697291
78650672,15716,262717,697523,18,14,262672,697492,262727,697531,262727,697531,262727,697531
78651712,15717,241126,711460,2,2,241124,711458,241126,711460,241129,711464,241136,711467
78652060,15718,239388,713332,0,0,239388,713332,239388,713332,239388,713332,239388,713332
78652530,15719,237116,710786,3,2,237115,710785,237116,710785,237120,710791,237133,710796
78654631,15720,266055,581683,2,16,266054,581656,266054,581694,266060,581694,266060,581694
78654662,15721,262714,580444,5,3,262707,580443,262717,580443,262717,580447,262717,580460
78654699,15722,266503,580081,12,11,266497,580061,266497,580088,266524,580088,266539,580088
78655563,15723,267477,609809,3,4,267477,609807,267477,609807,267477,609818,267494,609825
78655595,15724,264677,609487,5,3,264675,609486,264675,609486,264689,609491,264693,609497
78655633,15725,267331,607883,0,0,267331,607883,267331,607883,267331,607883,267331,607883
78656832,15726,309643,780856,8,13,309642,780846,309642,780860,309661,780872,309661,780872
78656870,15727,309142,779653,6,14,309140,779630,309140,779655,309145,779680,309162,779680
78658115,15728,279740,518587,15,6,279704,518584,279749,518589,279749,518591,279749,518596
78658146,15729,277087,517749,2,5,277081,517747,277088,517747,277088,517762,277093,517762
78658183,15730,279224,516055,0,5,279224,516043,279225,516059,279225,516059,279227,516059
78660291,15731,302677,850334,17,23,302643,850281,302681,850338,302681,850369,302713,850386
78660369,15732,295586,843952,9,4,295581,843951,295581,843951,295603,843960,295607,843963
78660410,15733,308699,841581,28,32,308636,841563,308702,841570,308745,841648,308745,841671
78663365,15734,210917,613832,9,24,210912,613819,210912,613819,210934,613876,210934,613876
78663396,15735,207723,613082,0,0,207723,613082,207723,613082,207723,613082,207723,613082
78663433,15736,206738,610905,12,2,206731,610905,206731,610905,206761,610909,206765,610909
78666391,15737,103339,732950,4,0,103338,732950,103338,732950,103348,732950,103356,732950
78666447,15738,102592,732206,2,8,102587,732203,102593,732203,102593,732228,102593,732228
78666485,15739,103186,732014,0,0,103186,732014,103186,732014,103186,732014,103186,732014
78667440,15740,99472,733240,0,0,99472,733240,99472,733240,99472,733240,99472,733240
78668953,15741,111258,629083,3,2,111256,629083,111261,629083,111261,629086,111261,629095
78668985,15742,109189,623503,0,0,109189,623503,109189,623503,109189,623503,109189,623503
78669029,15743,111977,624422,0,0,111977,624422,111977,624422,111977,624422,111977,624422
78669801,15744,112489,624087,36,17,112473,624080,112473,624080,112571,624127,112571,624127
78669837,15745,111682,624000,0,0,111682,624000,111682,624000,111682,624000,111682,624000
78669879,15746,111812,623622,0,0,111812,623622,111812,623622,111812,623622,111812,623622
78671478,15747,113159,625235,4,3,113157,625231,113157,625237,113168,625237,113168,625241
78671511,15748,112912,624065,0,0,112912,624065,112912,624065,112912,624065,112912,624065
78671550,15749,116088,624041,4,2,116084,624037,116088,624043,116098,624043,116098,624044
78673881,15750,112220,623543,0,0,112220,623543,112220,623543,112220,623543,112220,623543
78674720,15751,111889,623445,0,0,111889,623445,111889,623445,111889,623445,111889,623445
78674764,15752,110851,622947,0,0,110851,622947,110851,622947,110851,622947,110851,622947
78674840,15753,112443,622898,0,0,112443,622898,112443,622898,112443,622898,112443,622898
78676873,15754,111477,623886,0,0,111477,623886,111477,623886,111477,623886,111477,623886
78677697,15755,103379,622700,22,1,103322,622700,103388,622700,103388,622704,103388,622704
78677754,15756,111328,622796,0,0,111328,622796,111328,622796,111328,622796,111328,622796
78679505,15757,110041,623637,0,0,110041,623637,110041,623637,110041,623637,110041,623637
78679537,15758,108849,622670,7,2,108829,622664,108852,622671,108852,622671,108852,622671
78679712,15759,110194,621550,0,1,110194,621546,110194,621551,110195,621551,110195,621551
78682098,15760,113859,624743,7,1,113844,624744,113862,624744,113862,624744,113862,624750
78682131,15761,113032,623191,0,0,113032,623191,113032,623191,113032,623191,113032,623191
78682169,15762,113884,622878,0,0,113884,622878,113884,622878,113884,622878,113884,622878
78684429,15763,204705,736673,0,0,204705,736673,204705,736673,204705,736673,204705,736673
78684479,15764,204155,737984,7,73,204154,737999,204154,737999,204154,737999,204192,737999
78684519,15765,204265,736522,0,0,204265,736522,204265,736522,204265,736522,204265,736522
78687052,15766,299820,671480,4,12,299813,671459,299823,671488,299823,671488,299823,671488
78687069,15767,294137,671081,26,7,294123,671067,294123,671085,294187,671085,294197,671090
78687092,15768,299820,671480,4,12,299813,671459,299823,671488,299823,671488,299823,671488
78687118,15769,294137,671081,26,7,294123,671067,294123,671085,294187,671085,294197,671090
78687664,15770,243200,545954,19,13,243164,545947,243211,545947,243211,545972,243216,545988
78689660,15771,119258,629471,4,7,119256,629456,119256,629473,119267,629473,119273,629497
78689693,15772,118850,627148,4,16,118842,627122,118853,627152,118853,627152,118853,627212
78689730,15773,120704,627842,0,1,120704,627842,120705,627842,120705,627847,120705,627847
78691290,15774,195312,564278,2,4,195313,564277,195313,564277,195313,564284,195313,564292
78691356,15775,196562,565478,170,237,196591,565526,196598,565526,196598,565526,196598,565526
78691421,15776,196092,559737,43,158,196068,559659,196068,559659,196193,560114,196193,560114
78693834,15777,193875,563120,21,0,193867,563120,193867,563120,193931,563120,193931,563120
78693872,15778,192850,562672,4,1,192851,562673,192852,562673,192852,562673,192852,562679
78693944,15779,194527,560866,2,10,194526,560858,194526,560871,194529,560871,194536,560879
79209999,15780,183529,638179,5,4,183517,638178,183532,638178,183532,638189,183532,638189
79251039,15781,248403,664908,244,108,247969,664847,248541,664847,248541,665101,248541,665101
79251054,15782,247816,665544,68,249,247694,665101,247855,665685,247855,665685,247855,665685
79251505,15783,248403,664908,244,108,247969,664847,248541,664847,248541,665101,248541,665101
79251529,15784,248621,664529,81,0,248477,664529,248668,664529,248668,664529,248668,664529
79251562,15785,257416,655991,282,97,257257,655818,257257,656047,257917,656047,257917,656047
79251598,15786,248621,664529,81,0,248477,664529,248668,664529,248668,664529,248668,664529
79251644,15787,248287,665070,0,54,248287,664974,248287,665101,248287,665101,248287,665101
79251907,15788,247993,664924,294,132,247471,664690,248160,664999,248160,664999,248160,664999
79251961,15789,248287,665070,0,54,248287,664974,248287,665101,248287,665101,248287,665101
79252021,15790,248479,664882,108,162,248287,664593,248541,664974,248541,664974,248541,664974
79252090,15791,255660,655742,4191,4758,248223,653061,258023,653061,258023,664185,258023,664185
79252723,15792,179637,641074,0,0,179637,641074,179637,641074,179637,641074,179637,641074
79252802,15793,264884,613409,8,6,264880,613393,264880,613412,264906,613412,264906,613413
79252843,15794,263247,614259,2,2,263246,614256,263246,614261,263254,614261,263254,614261
79252888,15795,263324,612230,2,0,263318,612229,263325,612230,263328,612232,263328,612232
79253317,15796,248156,665189,117,45,247948,665164,248223,665164,248223,665270,248223,665270
79253404,15797,247551,666081,854,1288,246036,665355,248033,665355,248033,668367,248033,668367
79253494,15798,248156,665189,117,45,247948,665164,248223,665164,248223,665270,248223,665270
79253592,15799,249275,665804,103,158,249091,665524,249334,665894,249334,665894,249334,665894
79253697,15800,249179,667176,282,260,248671,667030,249339,667030,249339,667645,249339,667645
79253807,15801,249275,665804,103,158,249091,665524,249334,665894,249334,665894,249334,665894
79254150,15802,248479,664882,108,162,248287,664593,248541,664974,248541,664974,248541,664974
79255919,15803,267170,578508,12,11,267164,578504,267164,578504,267194,578524,267199,578548
79255972,15804,264796,577556,1,1,264794,577554,264797,577557,264797,577557,264797,577557
79256017,15805,267266,576374,4,13,267264,576366,267264,576366,267275,576398,267275,576408
79258219,15806,259819,471446,28,46,259771,471450,259825,471450,259825,471475,259900,471528
79258245,15807,262936,457780,5,7,262934,457777,262934,457777,262944,457795,262952,457803
79258304,15808,267683,580155,18,23,267676,580104,267676,580168,267723,580168,267729,580168
79258318,15809,266507,577331,1,4,266507,577321,266507,577334,266509,577334,266511,577334
79258336,15810,265651,582734,2,4,265650,582724,265650,582736,265657,582736,265658,582740
79265361,15811,180385,641584,0,0,180385,641584,180385,641584,180385,641584,180385,641584
79265993,15812,180299,640999,0,0,180299,640999,180299,640999,180299,640999,180299,640999
79266030,15813,180568,641070,0,0,180568,641070,180568,641070,180568,641070,180568,641070
79274195,15814,175876,650993,96,112,175705,650931,175931,650931,175931,651197,175931,651201
79274226,15815,168515,631235,0,0,168515,631235,168515,631235,168515,631235,168515,631235
79274297,15816,179662,642001,0,0,179662,642001,179662,642001,179662,642001,179662,642001
79274866,15817,287043,747326,6,29,287031,747308,287047,747308,287047,747372,287055,747387
79274892,15818,285236,746108,11,27,285230,746056,285236,746116,285255,746116,285260,746175
79276099,15819,290830,748687,5,7,290817,748683,290833,748683,290835,748700,290835,748704
79276125,15820,288726,747635,0,0,288726,747635,288726,747635,288726,747635,288726,747635
79277424,15821,286750,751666,51,7,286722,751665,286722,751665,286862,751673,286886,751698
79277462,15822,281185,750697,5,3,281179,750696,281185,750699,281192,750699,281206,750699
79277500,15823,283551,749967,13,11,283522,749958,283556,749973,283562,749973,283568,749973
79278163,15824,286271,751779,5,4,286269,751776,286269,751778,286282,751780,286287,751797
79278189,15825,282997,749541,156,36,282753,749470,283082,749561,283082,749561,283140,749572
79282811,15826,273811,629736,3,7,273810,629732,273810,629732,273818,629749,273818,629749
79285609,15827,271374,627262,0,0,271374,627262,271374,627262,271374,627262,271374,627262
79285732,15828,266672,628170,19,36,266661,628150,266661,628150,266705,628240,266715,628240
79285769,15829,270755,625559,8,16,270736,625550,270760,625550,270760,625596,270760,625597
79292227,15830,199240,567010,2,13,199240,566988,199240,567018,199245,567018,199248,567024
79292253,15831,203247,563523,12,41,203232,563451,203255,563547,203255,563547,203255,563550
79294035,15832,112206,554784,0,0,112206,554784,112206,554784,112206,554784,112206,554784
79294068,15833,107337,554927,9,7,107331,554916,107334,554929,107344,554929,107374,554956
79294106,15834,112067,554085,3,9,112060,554071,112069,554089,112069,554089,112069,554089
79295455,15835,190030,689929,6,4,190027,689928,190027,689928,190036,689937,190049,689937
79297226,15836,254009,581220,1,6,254007,581211,254010,581224,254010,581224,254010,581224
79297252,15837,249893,575604,2,1,249889,575604,249894,575604,249896,575607,249899,575607
79301390,15838,186341,558634,14,17,186315,558595,186340,558641,186366,558648,186371,558649
79301415,15839,190879,556034,10,3,190874,556033,190874,556033,190898,556042,190906,556042
79302099,15840,142043,635787,0,1,142043,635783,142043,635788,142043,635788,142046,635788
79302133,15841,137992,634123,2,2,137991,634123,137991,634123,137997,634129,138000,634129
79302173,15842,144179,630234,4,2,144176,630231,144179,630236,144183,630236,144198,630236
79492891,15843,82656,582663,0,1,82656,582664,82656,582664,82656,582664,82660,582664
79492929,15844,81343,583259,0,0,81343,583259,81343,583259,81343,583259,81343,583259
79493982,15845,314581,768316,2,7,314581,768312,314582,768315,314583,768334,314585,768334
79494034,15846,326027,768104,18,11,326017,768099,326017,768099,326061,768128,326063,768139
79498221,15847,263246,463816,171,137,262931,463552,263344,463894,263344,463894,263344,463897
79499103,15848,265015,464016,147,11,264932,463998,264932,464022,265277,464022,265282,464033
79507795,15849,253490,476736,101,103,253433,476531,253433,476798,253684,476798,253763,476798
79507841,15850,262319,465732,28,62,262287,465642,262321,465746,262321,465746,262429,465933
79509888,15851,193829,626606,0,0,193830,626606,193830,626606,193830,626606,193830,626609
79509919,15852,187028,621554,1,1,187027,621554,187029,621554,187029,621556,187029,621558
79509975,15853,194185,620878,0,1,194186,620877,194186,620878,194186,620882,194187,620882
79511371,15854,208338,747492,2,2,208336,747487,208338,747493,208343,747493,208349,747499
79515962,15855,202240,743220,0,1,202239,743219,202240,743221,202241,743221,202244,743224
79516888,15856,252335,597665,21,3,252291,597664,252348,597664,252348,597674,252348,597674
79517476,15857,267637,619327,20,19,267602,619311,267640,619320,267662,619366,267692,619393
79517529,15858,265336,612652,1,2,265336,612650,265336,612652,265341,612660,265341,612660
79517586,15859,267071,611102,7,10,267069,611099,267069,611099,267085,611125,267090,611125
79519383,15860,256769,594950,12,5,256745,594950,256772,594950,256772,594958,256796,594958
79519414,15861,256330,594827,0,0,256330,594827,256330,594827,256330,594827,256330,594827
79519475,15862,256782,594334,1,4,256778,594322,256783,594336,256783,594336,256783,594336
79521126,15863,194552,564554,21,36,194513,564531,194566,564531,194566,564612,194566,564612
79521199,15864,194096,564679,3,3,194096,564678,194098,564678,194098,564688,194098,564690
79521239,15865,194584,564136,0,0,194584,564136,194584,564136,194584,564136,194584,564136
79522476,15866,192966,640896,56,15,192934,640866,192934,640905,193068,640905,193068,640905
79522491,15867,192966,640896,56,15,192934,640866,192934,640905,193068,640905,193068,640905
79522747,15868,202240,743220,0,1,202239,743219,202240,743221,202241,743221,202244,743224
79523893,15869,277305,719002,0,9,277305,718997,277305,718997,277307,719019,277307,719019
79523908,15870,274868,730113,38,464,274801,729848,274890,729848,274890,730938,274890,730947
79523941,15871,277305,719002,0,9,277305,718997,277305,718997,277307,719019,277307,719019
79523966,15872,274868,730113,38,464,274801,729848,274890,729848,274890,730938,274890,730947
79524423,15873,285069,519791,5,14,285065,519793,285071,519793,285071,519804,285079,519808
79524483,15874,283640,516495,7,12,283629,516473,283642,516503,283642,516503,283653,516503
79524871,15875,159798,652946,6,1,159786,652946,159802,652946,159802,652950,159802,652951
79524886,15876,159798,652946,6,1,159786,652946,159802,652946,159802,652950,159802,652951
79525633,15877,180131,654041,7,236,180127,653908,180127,653908,180145,654462,180147,654462
79525681,15878,178601,646703,324,18,178025,646693,178784,646693,178784,646736,178784,646736
79525715,15879,183159,646183,70,38,183035,646115,183199,646205,183199,646205,183199,646205
79525762,15880,180131,654041,7,236,180127,653908,180127,653908,180145,654462,180147,654462
79525802,15881,178601,646703,324,18,178025,646693,178784,646693,178784,646736,178784,646736
79525843,15882,183159,646183,70,38,183035,646115,183199,646205,183199,646205,183199,646205
79527055,15883,187896,651328,1064,1461,187297,650505,187297,650505,189787,653923,189792,653939
79527117,15884,184753,647959,102,80,184571,647914,184811,647914,184811,648103,184811,648103
79527246,15885,187701,645422,4,51,187699,645327,187699,645452,187711,645452,187711,645452
79527476,15886,187896,651328,1064,1461,187297,650505,187297,650505,189787,653923,189792,653939
79527517,15887,184753,647959,102,80,184571,647914,184811,647914,184811,648103,184811,648103
79527554,15888,187701,645422,4,51,187699,645327,187699,645452,187711,645452,187711,645452
79529449,15889,176124,731408,0,0,176124,731408,176124,731408,176124,731408,176124,731408
79529661,15890,173586,729659,2,1,173582,729659,173587,729659,173589,729661,173591,729664
79529914,15891,176124,731408,0,0,176124,731408,176124,731408,176124,731408,176124,731408
79529939,15892,173586,729659,2,1,173582,729659,173587,729659,173589,729661,173591,729664
79530013,15893,177868,726736,1,0,177867,726736,177867,726736,177871,726738,177872,726738
79530062,15894,178999,729044,4,4,178995,729035,179000,729047,179002,729047,179002,729047
79530113,15895,177868,726736,1,0,177867,726736,177867,726736,177871,726738,177872,726738
79530972,15896,178999,729044,4,4,178995,729035,179000,729047,179002,729047,179002,729047
79535901,15897,265427,664326,3,7,265420,664317,265429,664328,265429,664334,265430,664334
79535918,15898,270297,662485,4,1,270295,662485,270295,662485,270307,662488,270308,662488
79535946,15899,265427,664326,3,7,265420,664317,265429,664328,265429,664334,265430,664334
79535972,15900,270297,662485,4,1,270295,662485,270295,662485,270307,662488,270308,662488
79616710,15901,112187,554730,0,0,112187,554730,112187,554730,112187,554730,112187,554730
79616863,15902,108688,554728,3,6,108681,554713,108690,554732,108690,554732,108694,554732
79617009,15903,112099,554050,4,11,112090,554028,112102,554056,112102,554056,112102,554056
79619756,15904,82419,582738,0,0,82419,582738,82419,582738,82419,582738,82419,582738
79619869,15905,81271,583265,0,0,81271,583265,81271,583265,81271,583265,81271,583265
79620076,15906,76288,577502,2,3,76289,577502,76289,577502,76292,577507,76294,577510
80103214,15907,245366,650623,0,0,245366,650623,245366,650623,245366,650623,245366,650623
80678202,15908,125039,494711,14,12,125035,494691,125035,494716,125055,494716,125093,494725
80678250,15909,120658,494339,10,9,120652,494329,120652,494343,120678,494343,120678,494345
80678304,15910,136599,489151,13,7,136594,489140,136594,489155,136623,489158,136634,489158
80682007,15911,125661,496386,37,11,125641,496369,125641,496389,125698,496399,125763,496399
80682079,15912,118112,489889,10,4,118112,489883,118113,489892,118113,489892,118134,489892
80682133,15913,127102,484910,10,7,127097,484898,127097,484914,127122,484914,127124,484924
80682210,15914,125478,492127,0,0,125478,492127,125478,492127,125478,492127,125478,492127
80682258,15915,125302,491804,0,0,125302,491804,125302,491804,125302,491804,125302,491804
80682320,15916,126335,491388,0,0,126335,491388,126335,491388,126335,491388,126335,491388
80682382,15917,128404,493496,10,12,128388,493467,128409,493500,128409,493500,128409,493515
80682430,15918,125007,488585,8,22,125008,488534,125008,488598,125011,488598,125027,488598
80682484,15919,130416,490611,16,14,130408,490606,130408,490606,130441,490635,130475,490647
80682548,15920,130075,504042,12,32,130050,504041,130076,504041,130087,504093,130105,504100
80682597,15921,122143,495961,13,18,122144,495955,122144,495955,122150,495986,122167,495999
80682652,15922,131824,489650,28,36,131784,489600,131827,489671,131827,489671,131895,489671
80682712,15923,125893,492635,0,0,125893,492635,125893,492635,125893,492635,125893,492635
80682760,15924,123906,493073,7,5,123904,493072,123904,493073,123916,493081,123934,493081
80682814,15925,129047,488795,66,103,128959,488720,129063,488758,129063,489028,129280,489028
80710642,15926,202011,540053,7,10,201998,540047,202015,540047,202015,540071,202015,540079
80712009,15927,196490,538838,14,48,196458,538780,196497,538824,196500,538936,196500,538985
80712064,15928,197183,536678,5,14,197169,536665,197184,536673,197184,536698,197198,536716
80715675,15929,196830,537458,30,19,196821,537461,196835,537461,196877,537486,196877,537486
80715706,15930,192434,535664,19,17,192424,535657,192424,535657,192473,535702,192485,535709
80715744,15931,194593,534202,11,11,194586,534197,194589,534197,194620,534227,194627,534227
80718839,15932,181853,641304,0,0,181853,641304,181853,641304,181853,641304,181853,641304
80718880,15933,181622,642769,3,1,181616,642767,181625,642770,181625,642770,181625,642770
80718920,15934,181063,640945,0,0,181063,640945,181063,640945,181063,640945,181063,640945
80719387,15935,180285,640787,0,0,180285,640787,180285,640787,180285,640787,180285,640787
80719419,15936,179412,641513,0,0,179412,641513,179412,641513,179412,641513,179412,641513
80719456,15937,179997,640535,0,0,179997,640535,179997,640535,179997,640535,179997,640535
80721379,15938,286291,749111,0,0,286291,749111,286291,749111,286291,749111,286291,749111
80721419,15939,284680,750299,38,50,284632,750272,284697,750272,284697,750389,284742,750420
80721464,15940,285910,748910,0,0,285910,748910,285910,748910,285910,748910,285910,748910
80722469,15941,258402,676801,7,3,258394,676793,258407,676803,258407,676803,258407,676803
80722505,15942,252450,672962,0,0,252450,672962,252450,672962,252450,672962,252450,672962
80723120,15943,265772,672990,212,15,265651,672962,265651,673000,266157,673000,266157,673000
80728094,15944,250939,676431,0,0,250939,676431,250939,676431,250939,676431,250939,676431
80728132,15945,248190,676904,82,61,248045,676870,248237,676870,248237,677013,248237,677013
80728172,15946,251011,674488,0,0,251011,674488,251011,674488,251011,674488,251011,674488
80729254,15947,267221,578288,17,19,267211,578254,267211,578300,267257,578300,267265,578300
80729281,15948,265569,576156,0,0,265569,576156,265569,576156,265569,576156,265569,576156
80729318,15949,267624,576055,1,11,267624,576036,267624,576061,267626,576061,267627,576076
80730847,15950,267670,580086,9,10,267664,580069,267669,580089,267669,580104,267714,580104
80730878,15951,267388,577573,5,11,267378,577567,267391,577567,267391,577595,267401,577603
80730915,15952,267239,580776,16,18,267213,580738,267249,580787,267249,580787,267249,580787
80731750,15953,193128,465603,6,7,193118,465592,193133,465608,193133,465608,193133,465608
80731787,15954,185542,465166,10,3,185537,465164,185537,465164,185558,465173,185569,465173
80732627,15955,281914,516191,0,0,281914,516191,281914,516191,281914,516191,281914,516191
80732668,15956,279622,515298,1,1,279620,515299,279622,515299,279627,515300,279627,515300
80732708,15957,281506,507902,1,10,281506,507898,281506,507898,281508,507925,281509,507940
80736786,15958,267500,615936,5,28,267491,615869,267502,615953,267502,615953,267511,615953
80736815,15959,266463,611273,5,9,266460,611270,266460,611270,266470,611299,266478,611300
80737982,15960,280748,629783,50,86,280724,629751,280736,629751,280844,629966,280883,630012
80738021,15961,266558,611933,7,3,266552,611932,266563,611932,266563,611937,266563,611943
80738175,15962,267698,609322,5,13,267697,609317,267697,609317,267708,609338,267714,609363
80743821,15963,178836,511788,23,46,178790,511763,178849,511763,178849,511869,178853,511887
80743846,15964,193606,501693,44,91,193596,501638,193596,501638,193666,501867,193705,501868
80745364,15965,98921,734920,2,0,98918,734920,98923,734920,98923,734921,98923,734924
80745427,15966,98584,733711,2,3,98583,733706,98583,733714,98589,733714,98589,733714
80745498,15967,99709,733954,0,0,99709,733954,99709,733954,99709,733954,99709,733954
80755556,15968,100046,734030,0,0,100046,734030,100046,734030,100046,734030,100046,734030
80755595,15969,100120,733737,0,0,100120,733737,100120,733737,100120,733737,100120,733737
80755639,15970,100408,733909,0,0,100408,733909,100408,733909,100408,733909,100408,733909
80755693,15971,100408,733909,0,0,100408,733909,100408,733909,100408,733909,100408,733909
80760378,15972,97763,741665,6,23,97760,741636,97762,741680,97771,741680,97780,741680
80760426,15973,96986,735119,5,6,96977,735107,96988,735122,96990,735122,97001,735137
80760505,15974,99415,736478,11,3,99387,736476,99419,736478,99426,736483,99432,736487
80764456,15975,253159,601091,0,0,253159,601091,253159,601091,253159,601091,253159,601091
80764675,15976,252653,599470,0,0,252653,599470,252653,599470,252653,599470,252653,599470
80764712,15977,254842,598296,7,2,254830,598293,254845,598297,254845,598297,254847,598303
80768605,15978,164665,587868,2,2,164663,587867,164666,587867,164666,587872,164666,587880
80768625,15979,172860,580143,48,48,172797,580062,172884,580174,172884,580174,172912,580174
80768651,15980,163888,579074,9,6,163885,579071,163885,579071,163894,579085,163931,579090
80768681,15981,164665,587868,2,2,164663,587867,164666,587867,164666,587872,164666,587880
80768718,15982,172860,580143,48,48,172797,580062,172884,580174,172884,580174,172912,580174
80768758,15983,163888,579074,9,6,163885,579071,163885,579071,163894,579085,163931,579090
