eovx,eovy,num
258520,875593,22
249263,869186,31
257793,866117,58
157096,688053,85
151051,682210,28
75053,593259,9
81894,583821,6
82801,580608,19
214047,634794,42
215094,632388,94
262543,651279,111
109433,722785,77
108312,721997,48
108920,719261,114
114447,721470,93
218634,657533,75
187858,514743,116
176962,517328,248
321662,861944,102
171680,633905,65
180434,631323,126
107226,736451,434
126083,492435,175
128435,491406,147
146755,545151,46
146169,538311,109
282031,861245,52
287562,858406,73
311147,886203,57
307703,880828,63
97291,628670,41
91837,623671,57
98144,622055,70
150978,530121,11
159571,558395,53
171715,552561,89
173324,782945,75
182613,789707,25
176776,788814,71
172469,778420,66
150370,822176,26
163202,692496,61
238522,742647,14
235273,738844,16
236255,736836,43
248477,718093,59
240413,715244,53
240243,714969,52
245119,719486,57
253374,877747,28
248126,871029,45
327569,756935,64
327668,749950,59
159696,609889,80
158782,620564,73
196789,737760,330
103457,648632,3
108339,642919,158
172318,531615,118
166584,728332,56
160019,724179,75
142488,597398,16
139682,585030,43
152764,583174,98
144958,594712,97
142128,590268,55
253159,601091,17
252653,599470,59
254842,598296,171
283408,515661,276
277792,515402,143
200977,535188,412
196679,536577,38
193049,532760,40
250169,511909,28
254018,507343,111
254922,517108,119
251894,517766,110
252769,515099,28
250552,514696,126
252825,514239,71
236283,624921,7
232311,626346,10
232788,624240,2
232351,832862,144
206907,773427,122
173556,699717,98
173560,699289,81
187675,683232,21
342956,886010,292
341070,881530,138
166250,802310,13
164157,799263,65
172901,799193,70
116352,537039,66
120584,531111,51
274784,875891,13
280315,870783,56
294654,787898,184
293300,784047,109
297438,782868,75
59675,560724,51
55622,555527,24
65809,551840,28
199894,619328,92
192663,616571,143
201278,610640,86
208338,747492,144
219549,571310,75
100557,689023,95
91308,686693,208
196764,734456,29
190263,733649,28
195791,728104,254
298533,879161,135
304637,874736,266
111900,787558,214
259447,658962,38
307850,743851,19
306324,742692,4
73518,587238,6
102557,631632,52
102600,624374,77
83691,567867,74
77347,569859,41
77624,568276,86
142712,824116,56
168310,596633,57
165779,593752,31
259686,574847,191
252053,561806,10
156544,815474,52
286889,526011,29
290169,522160,26
209127,563944,12
204706,566239,21
211144,639833,13
207988,637861,91
216216,632959,65
274960,528871,35
280588,530326,64
271796,530283,130
260123,528325,55
264938,521260,36
217692,629997,73
220863,629364,86
186341,558634,73
190879,556034,175
254009,581220,273
249893,575604,47
154458,497832,24
150320,490185,29
158314,492931,50
218679,713632,22
224919,711379,139
121018,633650,46
124094,619924,83
120708,625947,132
143810,800597,68
135844,802854,63
140734,797452,56
206977,479806,67
205541,474699,76
58632,610313,43
53473,606506,91
63080,601330,43
310668,812754,38
313938,802402,67
287834,748616,137
286505,748489,96
166338,511969,53
198594,483217,27
193849,472664,108
172796,577996,12
174380,563034,72
282408,752142,125
227082,822793,50
222782,819544,78
229876,816039,245
95670,676644,45
94909,674726,94
335873,838289,17
328553,828807,65
242572,651258,95
96493,579668,8
165218,676657,45
223472,588433,97
294803,863868,53
292538,859618,47
330727,843288,18
322871,829702,164
162966,649035,31
158407,646445,34
164374,646699,89
192374,816983,82
188275,811775,167
191242,809237,104
144136,504164,200
175391,761286,39
216780,773141,40
210613,770785,92
89377,648687,51
121748,719612,148
109606,788101,225
108468,786375,151
140787,769978,65
132938,772677,113
141758,771216,62
158434,689588,10
99654,662230,33
289830,757786,5
260162,847145,7
261319,774585,50
254183,769236,42
261355,766213,13
225791,611117,45
247067,605960,51
356332,817276,19
340687,780094,19
127684,633651,5
122352,629959,18
151604,566703,134
158801,573239,190
187028,621554,93
194185,620878,75
268548,468975,12
235831,497139,83
229116,500401,20
229950,493596,27
265217,463204,55
300836,717958,18
295016,722660,23
293473,636345,5
234255,519751,16
231634,506983,8
240646,512456,40
298576,844206,168
126832,491559,218
255802,544011,204
141494,751509,30
135404,752943,70
135469,747360,31
275728,518106,41
279553,515694,89
206711,692313,116
195425,696583,5
199170,697234,32
215209,641647,77
215005,645184,22
273837,656677,84
124650,754030,53
115485,748333,164
304940,774618,252
205789,633939,65
185126,641670,542
191564,649669,69
193082,645223,40
263204,552365,162
219482,747375,4
218291,734915,13
191037,527165,41
204026,683032,15
220408,531713,245
220880,529122,184
230821,530868,276
169153,483416,274
171424,480150,42
298852,903998,23
312744,740634,83
127031,649856,32
123356,652418,23
302952,783402,148
305086,781736,41
139320,779732,164
143234,775553,47
275082,703237,39
154267,521359,31
149662,521695,50
236402,658793,22
148652,778973,96
146235,773459,82
175806,755508,11
169390,751330,29
174814,748828,23
290892,702301,60
168082,665634,26
170725,657144,77
176698,663888,31
242883,600217,104
200834,577288,74
304826,745742,55
302346,744314,20
314599,757085,36
158117,804652,140
206333,660198,36
256166,481392,18
255054,469782,17
207022,639086,39
155824,615121,10
228797,633038,68
236440,635041,43
124982,483769,18
129827,483146,21
112361,717981,50
116873,712414,39
166858,664356,41
186056,609714,79
181429,614352,33
268560,619462,41
299112,687990,66
308699,841581,50
286323,508174,290
107887,602342,36
286271,751779,48
282997,749541,9
244527,651689,43
311529,741435,38
263033,713774,179
260793,707586,102
222007,539453,127
210736,523946,25
222797,518250,61
75081,643311,9
68606,639205,15
80459,625765,43
286433,506284,251
84025,602055,46
223069,569546,56
90948,642017,136
95679,631747,60
293425,724504,22
118865,743470,270
126910,751848,135
88479,643128,10
110090,765266,156
169298,803814,228
122426,782847,305
117743,779378,80
95022,641188,91
283100,673185,6
277297,673903,3
249634,557958,115
240940,554809,58
246167,550506,116
158378,808660,90
164277,809229,56
204625,656388,78
211274,656962,45
204093,661254,150
98783,500286,11
105942,492457,34
185815,454515,22
225503,792034,164
121526,746682,38
246112,722848,51
155036,783645,217
79409,554530,48
80356,558602,142
88317,675480,18
88365,658332,187
93096,683788,10
90839,628588,178
263902,583296,68
296919,785589,86
299130,782509,251
235050,726628,16
231273,721928,10
196381,458282,13
209422,822190,61
204162,811759,52
212109,807425,106
228934,472714,23
193668,575257,216
226376,760006,72
222170,627330,57
216207,622969,83
155739,805662,107
289182,738055,28
100538,732084,162
98622,731312,140
98294,728697,57
156564,770772,28
145002,768766,28
149221,760274,31
314184,786290,1
150776,818758,148
292166,749954,69
238606,822046,125
236406,827839,97
221506,789741,83
153590,809090,45
147476,742740,216
286865,756690,176
290595,754880,27
103388,736250,72
102928,736964,109
146318,820212,172
295248,847011,44
260730,552790,49
223548,791544,53
152050,820484,74
270945,536051,113
328746,748929,15
250855,601049,152
248788,599896,139
248117,758566,16
270790,656145,78
141701,610185,100
130155,601854,28
129492,615568,5
211428,617354,101
358874,781147,8
202685,605349,73
248787,754955,38
168752,483611,156
286803,709482,29
89650,578499,16
116332,546216,157
100510,721098,199
103592,724013,135
261780,747015,20
257943,747201,22
261631,743336,30
165619,610033,27
153675,612524,49
171902,599414,32
127120,485285,108
292680,704604,132
146699,811976,158
259027,743155,21
69050,623012,44
288872,737034,9
285560,734223,42
289530,734302,22
297800,671176,32
132899,557329,31
259162,539073,102
303017,778765,53
307890,770802,12
309282,780990,74
312859,778566,649
304272,786812,100
319050,778656,200
313712,769679,106
321746,770454,166
303419,771578,9
305534,769958,10
148426,827522,67
297654,777849,8
295664,777768,9
129232,710786,63
134401,708632,78
246243,689998,132
257483,735314,29
247947,741766,27
226624,695188,41
203926,616297,41
347378,759301,14
290734,747107,50
284446,751210,45
294062,748158,47
296330,744388,42
110772,623422,173
289066,798305,349
286668,795452,178
119970,811211,21
125765,813206,31
117859,733016,199
346551,760623,7
101924,531066,53
262497,564705,102
248621,664529,5
249275,665804,0
192966,640896,15
274868,730113,14
159798,652946,107
180131,654041,28
176124,731408,89
173586,729659,10
177868,726736,39
136977,489555,13
265569,576156,150
164665,587868,17
163888,579074,39
269585,697089,33
253803,684288,137
257536,680009,103
201897,470583,43
202922,465599,43
176287,601834,29
168561,608193,17
218894,763592,77
213354,760682,50
210746,766978,58
288162,701062,38
292750,699391,9
208976,475265,46
208180,470879,78
250952,574326,6
246295,571636,18
142950,809201,89
141379,802763,4
239317,775849,22
238158,766895,33
242274,767000,26
163919,787096,48
270444,714307,51
299122,778547,27
247473,768862,24
255597,761865,36
265727,587424,167
268070,467956,27
264510,612907,16
85288,569778,35
81083,567535,12
295150,850775,17
237871,574644,86
240269,566889,40
239270,649226,17
195483,561604,28
168062,562638,40
241175,653417,91
199247,679548,36
198677,676789,106
174106,568601,25
255100,654652,147
213027,549027,19
264453,852166,50
263827,843911,103
105815,754006,55
106978,746693,125
246608,649802,8
168332,700860,84
94123,745542,18
92829,729476,157
255910,705938,290
114111,742980,87
110010,677842,139
116632,675002,135
311411,899720,41
194396,737451,98
200271,681814,28
197187,674819,29
200292,678406,22
211187,677373,27
206621,676055,55
208148,680016,181
111584,580191,189
317068,744714,42
315803,744167,13
108939,607232,231
92134,637887,66
292055,509910,163
282456,511125,130
287278,508714,9
259348,535483,35
298404,877844,98
301195,875926,146
140510,677066,141
134664,677696,130
136548,672636,55
101348,734570,1
94621,518685,78
188902,839376,187
192919,833280,40
174257,842847,77
203261,679333,76
202758,676526,150
157166,685436,121
152776,682316,22
154639,820874,6
154687,815606,43
184867,828782,45
182408,823484,74
187838,823940,22
106023,737128,103
103300,737510,39
142474,680596,111
96998,678400,204
92367,674745,28
141466,667508,19
145595,660563,34
308555,706598,55
305422,705759,48
115634,700734,103
111304,693991,10
118168,692786,23
97797,701538,31
251380,480736,29
123885,472985,38
121199,471510,77
125376,470160,59
172808,796598,62
94289,752940,121
180724,788131,11
178480,785506,31
103473,689204,77
101594,681866,28
106797,683827,105
110700,688990,84
110087,684016,15
198440,564840,0
213740,675212,61
92212,707199,238
97406,703588,80
270388,648369,13
276388,646029,65
109900,728351,104
111246,726638,144
179961,641606,24
212473,466219,8
273533,650647,29
271142,651201,28
111127,623445,9
156856,793791,134
152690,793690,17
236952,828534,7
102287,743523,28
96078,744124,50
111172,700362,77
108213,701211,22
107306,695579,20
78674,646932,30
121140,727483,43
118054,723824,115
120643,723400,145
317170,761148,8
314724,759626,46
315589,762029,3
119590,806258,22
129194,795412,3
124848,797164,115
126761,792330,120
164794,550587,26
255718,835368,36
212473,466092,24
334042,791526,29
339393,791456,12
299618,740884,41
293720,740512,42
306826,740714,65
312503,738977,51
309322,737758,96
344175,758735,49
341326,753966,19
301810,732124,114
340320,766194,73
335410,767794,16
336586,761386,30
304634,743914,14
299141,743285,93
302999,712868,37
75568,626544,70
86280,684424,21
81595,631708,60
76488,661540,44
164476,835586,13
159813,833584,55
163898,831452,19
316784,791358,119
320770,788070,25
283714,714984,25
327816,782137,62
333706,780916,19
298274,907024,38
237324,827832,16
352166,794336,35
348578,797380,4
345584,790778,23
300679,711109,31
300376,706322,34
298000,771832,70
162771,544274,15
153138,529650,17
148218,538068,7
232285,649353,104
295136,735958,14
298398,730917,9
111806,811431,142
115164,806341,28
178280,825738,58
174224,828585,117
165637,544684,3
326372,788138,24
321576,787824,23
287780,729958,39
290607,725552,79
306374,725684,34
303043,728738,8
343236,766394,11
345780,763902,29
333672,769764,57
329194,770118,91
303128,760622,22
299739,763478,10
301514,759048,8
281340,669244,21
248206,651719,3
179840,651900,56
344826,768506,15
350110,763076,12
336978,789045,11
329616,788176,38
334282,783512,29
310856,753446,38
289836,807476,43
239016,649607,19
324556,803429,4
294028,905377,36
289077,904188,64
294365,899654,144
285231,722154,93
291272,722862,30
97340,696056,50
95872,691721,156
302563,668301,23
160589,794596,103
287423,731913,36
312614,724716,37
306958,723380,13
295577,720973,26
343462,774758,153
337812,774306,16
338986,770399,28
323516,760432,62
321041,757604,77
313630,730580,9
314288,726973,2
93694,662113,89
290776,770106,12
291986,765864,21
335548,775408,59
333604,774230,17
313640,707456,55
141528,808798,136
136849,803943,45
141228,799234,281
114514,735517,28
187774,847980,70
182631,844548,76
189134,842888,129
117604,812582,19
317574,769716,74
312245,765986,56
322180,738444,55
320567,733771,116
231840,641542,4
111166,803045,77
108084,797403,172
99570,736729,96
176238,641248,26
174749,641426,25
323255,839698,20
85078,640263,94
83833,635490,2
302034,788170,81
246001,552917,13
172472,631716,42
272925,657227,0
275580,720009,26
147934,668709,52
258610,673777,13
324623,879202,13
173484,571375,0
244350,536577,30
193296,572391,23
222125,464314,92
204726,467743,34
53215,598553,37
254764,643384,23
183644,564517,62
265813,585218,177
106301,495429,13
165018,540318,13
166776,540620,18
220701,633733,57
221951,629014,40
103507,488063,58
271528,644781,86
230380,587377,11
260352,639574,38
117985,482475,21
203202,577598,16
115318,492254,34
150497,518543,4
198122,492254,8
220601,576582,73
159133,545340,27
291109,654986,99
297100,652488,177
262638,463425,140
201297,547118,10
135384,542038,4
281688,517273,37
185803,611761,74
167093,544997,36
200408,549404,9
175643,576455,10
207266,586107,16
212346,529211,11
191010,568200,36
248160,600585,41
216750,795739,24
186394,641854,118
140464,478919,11
271401,544324,39
289562,524004,16
296166,853696,12
247779,601728,43
175135,575439,15
196090,613539,28
161165,545975,4
108460,511558,42
153291,530354,13
104694,699085,97
263969,590067,84
157355,545721,47
157990,520575,8
74170,605157,12
108587,552706,12
187200,580646,15
156720,464695,18
256796,476887,29
141099,465965,38
171706,694946,4
95760,731141,10
305564,775972,14
131562,656135,22
127624,652036,26
204640,753673,86
161319,529456,3
180469,562612,41
68709,526544,95
262384,489587,16
245874,476760,89
230126,460250,88
246509,602363,58
161165,531878,5
187835,570232,9
230507,533783,42
188108,663806,20
185397,663390,15
186913,661786,3
216791,522607,9
224157,578614,15
158752,547499,18
176786,449201,5
316536,845372,23
258470,649658,73
198884,603188,129
131066,475744,26
85854,526163,9
177421,579884,13
229109,706017,61
228264,702008,58
171960,540006,10
213870,591949,17
249938,536577,33
192153,480316,44
150243,610110,4
201678,463044,39
236991,722080,76
122558,732136,46
156230,836187,87
213108,609221,11
175008,587504,6
194820,543181,23
240646,647374,42
97030,504827,65
201043,584710,16
158083,703544,108
155112,700432,49
289404,867982,16
267458,790906,60
119909,761632,14
124578,755702,54
130558,491365,7
268988,538990,46
257304,535688,29
210441,534545,7
136781,583186,10
251904,754385,190
126113,543562,29
256669,570359,85
266067,557786,79
278894,529719,65
265178,596013,77
271015,847590,6
234571,641733,32
256796,468124,55
186819,516257,41
62994,614682,11
296396,793647,73
292804,790852,60
297270,786764,79
288384,634356,24
315908,685870,46
212892,682676,127
157030,666555,115
310530,809508,49
101606,714374,105
105286,711364,75
161332,527712,31
54612,554738,9
207012,532640,12
69725,527052,148
176278,442470,2
241766,747504,43
235527,748318,57
278395,752458,99
262984,694260,52
266588,691480,5
249303,478157,9
293858,768904,14
164086,564136,10
189492,772993,55
294142,840892,11
232644,660708,22
237333,657766,13
247276,652346,41
302816,768428,74
303184,762648,26
264162,459742,65
282792,687556,92
277820,854447,75
101082,644734,117
264252,723087,142
197218,840704,75
113206,779389,27
110644,774936,26
163606,827150,56
167616,824048,12
233754,650703,18
256034,531497,42
213743,452757,30
95252,632335,19
121795,473331,63
49913,584075,19
328141,760030,81
283974,521845,59
163832,534291,9
203649,474349,161
216275,473587,24
188089,464187,199
137543,598807,7
264924,543816,44
212346,459996,83
110365,519178,45
155069,567057,24
244858,603506,15
213616,573026,67
191137,561215,76
122684,491619,51
277592,780314,31
232860,661964,35
86743,594489,8
93982,516384,8
86743,517146,5
228983,472188,7
256126,879636,24
252370,875628,64
257272,875068,45
189992,728244,126
188557,723374,5
192748,726262,12
185574,720012,28
182055,715185,18
229816,694257,121
291250,773566,9
253113,685639,132
256188,686111,88
273352,747062,189
273480,744272,16
266575,470156,35
204565,689028,91
209004,685272,44
249002,676388,18
132292,807636,50
127432,811426,90
127112,805752,40
152439,530516,148
141333,511202,81
153767,505936,147
287022,509399,191
117858,557024,55
183263,453011,21
228094,712370,72
223304,710630,22
296388,668136,30
235079,642368,29
180469,552960,28
267083,467870,80
70487,531878,19
222379,475236,17
293626,519686,64
111381,622683,32
215692,710931,207
218536,708432,33
295746,778242,35
135601,723309,42
132668,719982,7
216819,786542,59
322566,869714,85
318269,868276,88
172087,444248,11
195201,489333,44
180088,547626,6
223649,553087,2
339100,884288,9
267733,759577,44
249684,648845,0
270254,758700,107
272108,756506,49
301464,881008,26
304213,879674,54
135394,687945,31
130508,685776,8
135192,682781,19
222360,720635,82
219874,717637,27
225090,716060,52
146522,473477,32
267809,872340,44
199531,603963,494
198060,599609,476
300759,883226,121
350629,813923,119
76710,585980,30
181866,467616,9
81028,585599,44
237112,692924,10
117601,586477,37
109323,590927,12
82523,665854,57
264694,880343,93
115391,739756,54
173014,466579,46
164454,461893,14
173057,459150,77
163159,585441,63
162178,580049,49
203752,857486,76
202219,848874,140
186287,629595,60
190517,628126,127
223100,860338,90
218015,853756,57
200205,836804,48
198838,826018,43
206305,829804,31
244147,735342,30
235544,731790,104
245123,726753,116
254510,574931,44
282958,516003,45
148300,792086,44
306484,711570,9
309871,710579,10
291548,667510,1
290250,664202,26
307872,709491,11
351102,806573,6
349491,804103,2
348952,805814,2
148586,797240,93
345374,806836,28
344926,831056,0
191088,684899,35
296656,729202,6
350136,827747,11
190374,682988,13
192510,683778,21
306822,815138,38
199282,821766,32
195078,824210,19
199404,825476,17
148724,487776,130
97931,541519,19
352093,829133,9
276040,887304,103
203701,520557,54
239661,861531,52
129501,505527,47
197716,507099,46
190408,521719,22
291461,909198,47
132457,512688,24
238100,870325,125
281994,912198,88
274623,687624,29
116551,807859,37
90250,545573,18
90936,537130,13
320946,749756,10
99171,697530,5
332377,770034,2
264837,703585,77
290635,733830,1
268218,852336,148
280919,695750,28
330482,833722,39
241304,768200,7
325502,778296,32
336756,828218,25
338872,833263,23
281232,915164,21
272770,732375,5
338208,785972,1
277554,890442,47
290354,896610,25
278190,892955,5
242052,771782,42
196288,726340,24
294314,863875,23
308840,787506,29
244112,768562,14
133718,652626,43
208827,858210,96
328534,801858,68
349368,801638,21
245618,751350,12
328441,832223,17
228318,720362,109
285212,747738,61
247688,772764,40
230302,847757,107
324968,777062,2
341734,766308,18
280635,754250,41
162125,739316,29
205648,804990,2
330192,770355,21
265133,686384,48
358786,778582,15
197798,723474,20
293888,866047,89
342089,788982,0
325725,780514,21
227407,677238,61
138100,656969,2
346830,786574,22
306812,714062,1
338268,783484,11
184228,750414,16
275984,746404,34
283973,673206,4
242880,749134,10
266772,887654,17
168586,774068,20
356358,779888,4
161802,771780,67
290973,691615,23
276998,671759,12
293644,699834,1
285758,670205,2
286400,686537,1
283512,752820,68
274958,730024,29
130342,783768,33
234025,869128,43
131380,796582,32
144586,794422,20
316917,731384,23
166384,771106,40
274424,734304,32
288712,896302,52
347965,784888,9
326718,777634,15
243410,703739,50
287933,689438,8
135990,733336,49
264802,759421,31
308432,716026,6
299196,686966,41
352094,771134,34
241786,751782,2
356608,829278,15
116492,654551,13
227378,679024,9
216435,752109,5
204705,789563,55
202964,800256,10
333100,779458,34
169906,573473,25
116572,655818,19
262292,762958,17
353159,835838,4
156914,741783,49
340685,788066,0
303298,729760,15
315490,742158,11
350054,786436,0
339171,804142,51
288150,876774,80
351984,830162,2
285975,878636,23
355510,784960,2
344930,802786,0
254007,750572,11
193483,723326,22
185192,755506,32
199947,804027,20
306510,791866,62
206076,855346,5
254554,747716,60
336780,799708,15
350080,830464,8
209560,832825,45
266784,856302,32
300322,664017,48
318210,879518,19
208529,828945,70
299762,682501,57
317289,741564,2
305084,716466,10
322804,791279,51
342178,790986,1
296340,865620,31
165920,734958,20
296994,700440,6
278353,728698,14
210512,853672,46
288921,894344,24
297259,696563,5
315194,880990,61
283072,652170,27
190612,742570,42
248802,777216,41
251492,697138,84
322882,812742,45
95172,666911,23
277791,745966,16
133198,794531,17
143104,681233,131
330684,815712,11
135677,783770,48
276497,731352,49
343008,769323,7
135748,728880,36
181005,755038,52
138502,683454,24
300570,728758,25
344380,799811,11
290689,895312,22
132768,730312,46
284488,734762,4
278680,699209,74
309434,830962,6
336139,833806,47
214485,749036,7
350922,767753,13
266803,762606,6
306486,831734,41
331852,819780,4
134852,798200,43
208246,852178,15
259496,697114,64
352258,788592,0
200930,795106,35
308627,792993,143
344894,815364,15
177136,758088,15
278844,677226,19
352694,790694,2
311766,686844,6
313950,862334,21
294403,690464,30
280706,892004,9
133929,639829,44
116593,517208,30
201990,577256,82
289786,921834,28
313148,897156,13
199978,586616,68
306005,900442,48
296793,728123,54
281516,684288,4
174099,735584,15
206152,832583,18
295830,732184,21
348880,789814,2
167800,653649,25
262920,771562,68
266239,766730,18
173350,654370,9
110804,668610,17
112564,664895,4
281814,651410,8
115875,669642,15
308864,684802,25
338760,818652,14
341603,820422,13
300477,640003,50
115724,778575,49
351020,759806,23
342088,785742,5
351172,761680,17
113758,780000,12
100384,499730,135
267855,878879,90
170248,488083,93
319669,884277,9
289925,887501,100
251282,749139,8
350943,827440,11
222116,820304,78
245389,776610,32
95780,689876,60
154852,812555,50
196448,682707,50
285812,913455,21
225558,729796,60
282736,910079,88
307526,812062,15
75989,660818,42
315648,816013,41
193550,681476,121
174364,648816,18
195390,686072,92
313092,814212,6
304687,812481,11
314724,813496,20
223887,728632,62
227534,728964,48
152784,814300,23
277513,775696,60
273801,774214,14
273128,778410,17
297552,891563,39
337650,886114,18
148330,602051,107
124640,592575,45
312285,775550,166
219645,841278,157
223310,833508,231
54081,563867,7
110256,725592,116
185954,483214,68
179251,474499,10
185942,472261,15
79885,594108,18
165610,592965,74
279957,920218,27
287597,926607,75
141584,653290,8
137788,650566,16
139700,649532,12
196459,574570,66
310174,779190,80
180342,556770,20
329637,807209,19
324549,791591,73
179453,432691,4
181985,685052,38
195893,685373,27
145805,721533,22
146442,711958,9
137062,726989,30
134790,717991,4
221955,690406,7
223982,690994,369
175745,486583,58
130788,494706,78
124588,500355,2
131478,508093,18
148503,632693,12
154173,636739,18
148180,633592,2
146404,632699,14
306272,869332,21
304121,863556,38
197663,632979,14
73823,576402,12
81815,575251,71
83056,552178,15
70642,558517,45
93878,607395,15
86502,602600,90
307673,857940,61
317945,871237,57
133641,509971,42
98968,729144,44
97336,728138,54
102796,655536,24
101134,659664,54
274352,716264,21
352523,774120,11
357066,773300,3
330565,813406,25
335386,812190,26
258903,843556,1
321172,813322,15
142939,819479,40
329944,846522,17
213236,810569,176
278829,713188,3
299976,720882,10
279010,715761,8
281643,716766,44
236659,856709,6
287726,791800,55
284552,793190,32
156384,655112,32
158754,653031,42
104830,773737,3
107234,769449,32
110542,768394,11
106251,774558,0
94109,591441,33
219712,533021,19
315379,857704,41
295879,913060,29
172087,567057,0
249430,523115,18
161292,526925,3
323822,810693,90
211862,729370,95
214496,734038,65
139448,525147,130
252478,609729,81
251970,492127,21
217580,684337,173
220953,684156,28
229562,649183,19
213235,463552,31
343446,760270,5
341562,762998,0
219526,729912,75
213235,467997,59
342656,776028,5
342586,778468,7
353866,780113,4
356660,782592,0
269654,819344,23
203518,717966,6
204280,714578,52
208473,715861,62
274322,632462,6
174627,574550,6
133733,457456,49
158480,517348,47
155861,518284,131
110746,544705,74
282263,793978,45
96191,513699,47
88698,682242,73
159514,511812,18
95951,664462,18
76527,664367,19
76124,658831,12
106131,696963,13
291390,909562,44
291429,907326,31
293494,908619,11
83526,636557,12
108614,682547,57
100472,685542,45
80224,643385,12
123716,475502,172
117370,483754,106
77660,641974,25
160403,442724,0
274802,896601,20
192833,847500,34
313450,698900,40
307406,698672,3
337127,880893,3
338775,872770,58
336254,845909,39
327557,852679,37
335724,861229,38
326532,884640,26
215267,608078,8
188851,571883,19
266448,526417,74
140718,729109,56
111508,588012,72
138305,750064,15
237365,775972,44
271274,758065,43
289562,760986,9
190883,666752,26
290197,727966,22
297182,888367,6
219458,826137,28
253621,540514,31
141734,802769,20
305310,750445,0
301754,880874,31
228348,755525,26
102110,663323,1
234952,756414,9
224792,721743,15
211838,772289,0
258955,705741,10
100205,619889,22
266829,848489,21
222506,695200,1
218950,768479,52
158625,782703,0
113032,678817,41
218950,758700,23
327789,794006,14
211584,813818,28
265559,684405,27
153037,813183,50
97919,526798,80
264543,768987,12
287657,769241,38
332996,787275,7
175262,645289,19
256288,708789,21
239270,747270,12
279021,685548,6
195709,748921,8
170436,723775,61
322582,758319,22
120144,639701,26
305691,892431,1
281434,799594,0
297817,729871,10
218823,611126,41
282704,765558,6
121287,770765,18
243080,783846,25
267464,672721,29
176024,729363,0
171579,643003,0
310009,868428,5
198757,556135,0
323725,779020,7
294769,734443,26
273687,659005,43
297563,708281,22
272925,674118,33
136273,651639,4
149481,673610,9
278894,667768,23
323598,787529,14
302770,734824,0
126621,641987,16
313057,750953,57
221871,847981,9
311533,753620,34
93220,658370,40
176278,653544,8
319153,857379,13
285244,712091,8
304421,767463,18
320296,875540,68
336171,795403,28
140718,683643,30
207901,798578,48
313311,885573,25
201932,792101,16
297817,808230,27
109984,650115,10
320550,768987,5
288165,735840,29
303786,819406,6
142750,718949,25
123192,648972,18
300611,708281,33
260606,717679,34
300865,740031,29
228983,686183,29
201043,541403,39
313057,871349,8
284355,692279,11
301881,829566,8
165737,681103,15
227967,693041,32
289943,667895,9
264924,710313,2
116715,654306,67
179707,456440,12
176659,627255,29
277497,739396,80
274322,732919,63
271020,738761,35
233301,698629,0
119001,530989,0
264670,733808,7
194439,641352,0
266448,724029,31
226697,664847,0
334139,804039,0
238000,766701,0
92712,556389,21
82171,587123,11
263654,466600,70
290197,756541,5
334139,812167,27
176278,685675,0
95379,589663,22
285386,920040,89
263400,692787,22
254129,481586,11
162272,697272,81
263412,773550,13
314218,824394,16
313004,825331,17
141099,486158,14
238635,574296,48
280926,520575,40
232539,588012,35
283720,681357,0
76837,586742,31
88394,588520,8
56898,586742,84
246636,600712,22
78361,533910,26
211076,563882,23
123065,483872,50
154053,593092,16
127383,483872,13
152021,562104,2
78615,624080,8
85981,510034,12
75313,526544,12
255145,479300,45
136654,476252,18
229999,633859,3
120906,513463,25
224157,458726,28
121541,629287,17
128907,559691,22
232539,622175,9
212854,485015,8
177929,588393,46
260479,620270,13
77853,596267,7
321185,842012,0
77472,542673,23
180342,480951,9
81282,616968,0
205361,601601,6
209771,699372,145
303793,747756,35
271776,688471,11
302814,824578,1
305432,825632,12
327976,817654,1
167261,780036,11
322560,883067,46
317959,883252,18
320473,885164,10
335483,886063,22
308993,806833,13
214632,466473,49
213616,465457,8
176024,588774,11
342030,803726,14
152719,526735,15
153023,538434,45
219818,749520,11
324578,891232,28
320742,892871,36
212600,466727,30
119498,546951,38
111218,559458,42
122283,556720,95
341391,883718,45
341285,886693,21
292206,912583,14
291418,915404,33
305007,896766,96
306766,900358,29
298166,932704,2
296452,933847,4
298698,934120,0
299732,930186,28
319116,889451,45
318429,892248,24
316618,888070,25
291086,806452,0
132336,604141,4
192316,741909,48
323852,767717,0
328170,861951,0
94998,756795,0
215267,860300,0
234190,804039,0
255526,656719,0
299087,782322,0
165610,772289,0
304040,704090,0
316359,743714,0
230253,665228,0
263273,834646,0
256288,734443,0
239016,863729,0
95125,726696,0
208917,647321,0
269623,724156,0
84965,659386,0
244731,692533,0
308485,783211,0
275719,718949,0
296801,783719,0
214378,645035,0
298452,791974,0
336679,766320,0
109476,721616,0
286768,664974,0
149608,812929,0
239905,834646,0
173357,703328,0
257558,842647,0
297309,771781,0
283466,758192,0
272036,663577,0
108587,760859,0
92839,778131,0
287403,698248,0
250827,663958,0
275846,648972,0
271909,655195,0
66550,640844,0
143512,646813,0
280037,884811,0
302516,705868,0
268607,709678,0
304040,861316,0
146052,819152,0
221744,755525,0
94363,687453,0
131066,666498,0
307596,859030,0
116715,643511,0
265051,713869,0
303278,703963,0
286895,926086,0
180977,648464,0
326773,869571,0
345442,882398,0
250700,698883,0
294896,917958,0
235841,845695,0
321058,742444,0
303786,693295,0
78361,638939,0
141099,667133,0
225681,728728,0
279783,744349,0
233809,810643,0
253240,659513,0
254002,778766,0
