original_id,tower_id,mean_x,mean_y,std_x,std_y,perc_10_x,perc_10_y,perc_50_x,perc_50_y,perc_90_x,perc_90_y,perc_99_x,perc_99_y
22313851,10679,176633,618746,2,0,176631,618746,176635,618746,176635,618746,176635,618746
22313929,10680,176636,618746,2,0,176635,618746,176635,618746,176642,618746,176643,618746
22314009,10681,176650,618746,3,0,176644,618746,176653,618746,176653,618746,176653,618746
22314113,10682,176653,618746,0,0,176653,618746,176653,618746,176653,618746,176653,618746
22314163,10683,176657,618746,2,0,176653,618746,176659,618746,176659,618746,176659,618746
22314259,10684,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314292,10685,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314351,10686,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314385,10687,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314435,10688,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314501,10689,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314536,10690,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314618,10691,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314736,10692,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314895,10693,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22314929,10694,176659,618746,0,0,176659,618746,176659,618746,176659,618746,176659,618746
22315155,10695,176659,618810,0,24,176659,618746,176659,618820,176659,618820,176659,618820
22315188,10696,176659,618834,0,19,176659,618820,176659,618820,176659,618862,176659,618862
22315237,10697,176659,618866,0,5,176659,618862,176659,618862,176659,618873,176659,618873
22315302,10698,176659,618873,0,0,176659,618873,176659,618873,176659,618873,176659,618873
22696264,10699,176659,618873,0,0,176659,618873,176659,618873,176659,618873,176660,618873
22696295,10700,176664,618873,2,0,176661,618873,176666,618873,176666,618873,176666,618873
22697095,10701,176670,618873,5,0,176666,618873,176668,618873,176680,618873,176682,618873
22703781,10702,176687,618874,8,10,176682,618873,176682,618873,176701,618873,176701,618908
22706067,10703,176704,618975,3,12,176701,618972,176701,618975,176708,618975,176708,619084
22706100,10704,176708,619085,0,5,176708,619085,176708,619085,176708,619086,176708,619127
22706167,10705,176724,619127,8,0,176708,619127,176725,619127,176735,619127,176741,619127
22710122,10706,176741,619127,0,0,176741,619127,176741,619127,176741,619127,176743,619127
22710167,10707,176773,619127,6,0,176767,619127,176775,619127,176775,619127,176775,619127
22742111,10708,176777,619127,4,0,176775,619127,176775,619127,176786,619127,176786,619127
22742148,10709,176786,619127,0,0,176786,619127,176786,619127,176786,619127,176786,619130
22744494,10710,176786,619145,0,4,176786,619144,176786,619146,176786,619152,176786,619152
22747065,10711,176786,619178,0,40,176786,619152,176786,619152,176786,619247,176786,619247
22755372,10712,176786,619247,0,0,176786,619247,176786,619247,176786,619247,176786,619247
22755448,10713,176786,619252,0,3,176786,619247,176786,619254,176786,619254,176786,619254
22755572,10714,176786,619254,1,0,176786,619254,176786,619254,176790,619254,176790,619254
22759910,10715,176801,619254,3,0,176800,619254,176800,619254,176806,619254,176806,619254
22759945,10716,176808,619254,2,0,176806,619254,176810,619254,176811,619254,176811,619254
22762170,10717,176814,619254,2,0,176811,619254,176816,619254,176816,619254,176816,619254
22780684,10718,176820,619254,2,0,176817,619254,176821,619254,176824,619254,176827,619254
22780725,10719,176832,619259,1,10,176832,619254,176833,619254,176833,619279,176833,619279
22782483,10720,176836,619308,7,17,176833,619280,176833,619320,176856,619320,176856,619320
22793499,10721,176864,619326,7,2,176860,619327,176860,619327,176879,619328,176879,619329
22793548,10722,176879,619330,1,2,176879,619329,176879,619329,176882,619335,176882,619335
22794610,10723,176885,619361,1,8,176882,619345,176886,619365,176886,619366,176886,619366
22799142,10724,176886,619376,2,6,176886,619368,176886,619381,176886,619381,176897,619381
22799175,10725,176910,619381,4,0,176906,619381,176913,619381,176913,619381,176913,619381
22800429,10726,176913,619381,0,0,176913,619381,176913,619381,176913,619381,176913,619381
22800461,10727,176913,619381,0,0,176913,619381,176913,619381,176913,619381,176913,619381
22801849,10728,176919,619381,4,0,176913,619381,176923,619381,176924,619381,176924,619381
22811383,10729,176929,619381,3,0,176924,619381,176932,619381,176932,619381,176932,619381
22811624,10730,176933,619397,0,10,176933,619381,176933,619405,176935,619405,176935,619405
22900577,10731,176935,619405,0,0,176935,619405,176935,619405,176937,619405,176940,619405
22900611,10732,176949,619420,2,10,176944,619405,176950,619428,176950,619428,176950,619428
22900661,10733,176951,619446,1,7,176950,619437,176950,619451,176954,619451,176954,619451
23055174,10734,176955,619456,0,6,176954,619452,176956,619452,176956,619467,176956,619467
23055207,10735,176958,619475,3,9,176956,619467,176956,619467,176965,619488,176966,619488
23055256,10736,176986,619490,7,6,176974,619488,176992,619488,176993,619505,176993,619505
23055321,10737,176996,619506,2,1,176993,619505,176998,619505,176999,619508,176999,619508
23055356,10738,177008,619508,8,0,176999,619508,177005,619508,177019,619508,177019,619508
23055407,10739,177025,619508,6,0,177019,619508,177023,619508,177034,619508,177040,619508
23080243,10740,177046,619508,9,0,177041,619508,177041,619508,177063,619508,177072,619508
23080276,10741,177077,619508,9,0,177072,619508,177072,619508,177092,619508,177098,619508
23080325,10742,177100,619508,2,0,177098,619508,177098,619508,177104,619508,177104,619508
23155021,10743,177105,619508,1,0,177104,619508,177105,619508,177107,619508,177107,619508
23155054,10744,177118,619514,13,9,177107,619508,177111,619508,177142,619534,177142,619534
23155136,10745,177144,619536,2,7,177143,619534,177143,619534,177148,619536,177150,619565
23198410,10746,177156,619569,6,1,177150,619567,177159,619571,177164,619571,177164,619571
23198543,10747,177165,619571,1,1,177164,619571,177164,619571,177167,619574,177167,619576
23198710,10748,177167,619579,0,2,177167,619577,177167,619579,177167,619582,177167,619582
23224220,10749,177167,619595,0,12,177167,619582,177167,619589,177167,619608,177167,619608
23224253,10750,177167,619612,0,2,177167,619608,177167,619614,177167,619614,177167,619614
23224302,10751,177167,619622,0,6,177167,619614,177167,619623,177167,619628,177167,619628
23224335,10752,177167,619633,0,3,177167,619628,177167,619635,177167,619635,177167,619635
23269377,10753,177167,619635,0,0,177167,619635,177167,619635,177167,619635,177167,619635
23269394,10754,177174,619635,6,0,177167,619635,177170,619635,177183,619635,177183,619635
23365815,10755,177183,619678,0,37,177183,619635,177183,619674,177184,619736,177184,619736
23365848,10756,177184,619739,0,3,177184,619736,177184,619738,177184,619745,177184,619746
23365898,10757,177221,619746,16,0,177184,619746,177229,619746,177229,619746,177230,619746
23365963,10758,177248,619749,9,2,177232,619746,177255,619751,177255,619751,177255,619751
23365998,10759,177275,619795,8,6,177261,619794,177280,619797,177282,619797,177282,619797
23366049,10760,177283,619886,0,13,177282,619889,177284,619889,177284,619889,177284,619889
23366083,10761,177288,619889,2,0,177284,619889,177290,619889,177290,619889,177290,619889
23366133,10762,177290,619919,1,7,177290,619920,177290,619922,177294,619922,177294,619922
23366202,10763,177294,619922,0,0,177294,619922,177294,619922,177294,619923,177294,619923
23366235,10764,177294,619924,0,1,177294,619923,177294,619924,177294,619928,177294,619928
23366284,10765,177294,619929,0,4,177294,619928,177294,619928,177294,619931,177294,619950
23366349,10766,177301,620014,2,9,177301,620016,177301,620016,177305,620016,177305,620016
23366430,10767,177305,620016,1,0,177305,620016,177305,620016,177307,620016,177311,620016
23366469,10768,177311,620016,0,0,177311,620016,177311,620016,177313,620016,177313,620016
23366518,10769,177313,620016,0,0,177313,620016,177313,620016,177315,620016,177315,620016
23366583,10770,177332,620016,16,0,177315,620016,177331,620016,177355,620016,177355,620016
23366664,10771,177357,620016,4,0,177355,620016,177355,620016,177365,620016,177365,620016
23366697,10772,177387,620016,24,0,177365,620016,177396,620016,177421,620016,177421,620016
23366746,10773,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23366811,10774,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23366844,10775,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23366893,10776,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23366960,10777,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23366995,10778,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367051,10779,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367119,10780,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367152,10781,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367201,10782,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367266,10783,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367300,10784,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367355,10785,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367421,10786,177421,620016,0,0,177421,620016,177421,620016,177421,620016,177421,620016
23367455,10787,177422,620016,1,0,177421,620016,177421,620016,177425,620016,177425,620016
23367505,10788,177427,620043,4,5,177425,620033,177425,620046,177434,620046,177434,620046
23367593,10789,177450,620052,16,3,177434,620046,177443,620055,177471,620055,177471,620055
23367626,10790,177481,620078,9,6,177471,620070,177479,620077,177493,620089,177493,620089
23367677,10791,177497,620093,3,6,177493,620089,177498,620089,177501,620103,177501,620108
23367710,10792,177501,620116,0,2,177501,620115,177501,620116,177501,620120,177501,620121
23367764,10793,177505,620127,5,2,177501,620123,177501,620129,177513,620129,177513,620129
23367851,10794,177517,620134,4,2,177513,620129,177518,620136,177524,620136,177524,620139
23367884,10795,177524,620139,0,0,177524,620139,177524,620140,177524,620140,177524,620141
23367933,10796,177527,620142,1,0,177524,620143,177528,620143,177528,620143,177531,620143
23367998,10797,177531,620143,0,0,177531,620143,177531,620143,177531,620143,177531,620143
23368031,10798,177535,620143,6,0,177531,620143,177532,620143,177548,620143,177548,620143
23368080,10799,177548,620143,0,0,177548,620143,177548,620143,177548,620143,177548,620143
23368145,10800,177548,620156,0,5,177548,620144,177548,620159,177548,620159,177548,620161
23368178,10801,177548,620190,0,4,177548,620189,177548,620192,177548,620192,177548,620194
23368227,10802,177548,620199,0,0,177548,620200,177548,620200,177548,620200,177548,620200
23368260,10803,177548,620200,0,0,177548,620200,177548,620200,177548,620200,177548,620200
23368309,10804,177552,620268,9,10,177548,620270,177548,620270,177573,620270,177573,620270
23368525,10805,177575,620270,2,0,177573,620270,177573,620270,177579,620270,177579,620270
23368558,10806,177584,620270,5,0,177579,620270,177584,620270,177596,620270,177596,620270
23368607,10807,177627,620270,9,0,177602,620270,177630,620270,177636,620270,177640,620270
23368686,10808,177641,620270,1,0,177640,620270,177640,620270,177643,620270,177643,620270
23369894,10809,177659,620275,21,0,177643,620276,177643,620276,177694,620276,177694,620276
23371399,10810,177695,620300,1,3,177694,620300,177694,620300,177700,620302,177700,620306
23371451,10811,177700,620373,0,10,177701,620374,177701,620374,177701,620378,177701,620385
23371511,10812,177701,620396,0,1,177701,620397,177701,620397,177702,620397,177702,620397
23371684,10813,177702,620397,0,0,177702,620397,177702,620397,177702,620397,177702,620397
23371718,10814,177712,620397,11,0,177704,620397,177705,620397,177728,620397,177731,620397
23371768,10815,177734,620397,4,0,177732,620397,177732,620397,177739,620397,177747,620397
23371834,10816,177754,620397,9,0,177747,620397,177747,620397,177767,620397,177768,620397
23371938,10817,177778,620397,3,0,177778,620397,177778,620397,177778,620397,177791,620397
23371973,10818,177793,620397,3,0,177791,620397,177791,620397,177799,620397,177800,620397
23372022,10819,177819,620439,3,10,177819,620439,177820,620439,177820,620444,177823,620499
23372087,10820,177823,620505,0,2,177823,620499,177823,620507,177825,620507,177825,620507
23372126,10821,177841,620507,4,0,177842,620507,177843,620507,177843,620509,177843,620509
23372176,10822,177844,620511,1,0,177843,620511,177843,620511,177847,620511,177847,620515
23372253,10823,177856,620515,3,0,177847,620515,177859,620515,177859,620515,177859,620515
23372297,10824,177864,620515,1,0,177864,620515,177864,620515,177866,620515,177866,620516
23372346,10825,177866,620537,0,3,177866,620535,177866,620538,177866,620538,177866,620538
23372621,10826,177866,620538,0,0,177866,620538,177867,620538,177867,620539,177867,620540
23372654,10827,177867,620549,1,3,177867,620546,177867,620550,177870,620553,177870,620563
23372703,10828,177875,620563,2,0,177871,620563,177877,620563,177877,620563,177877,620563
23680243,10829,177879,620565,0,2,177878,620563,177880,620566,177880,620568,177880,620571
23680378,10830,177881,620571,1,3,177880,620571,177880,620571,177884,620572,177885,620586
23681279,10831,177896,620612,7,2,177885,620609,177898,620614,177904,620614,177904,620614
23682374,10832,177913,620615,6,3,177904,620614,177918,620614,177918,620618,177918,620624
23682544,10833,177927,620651,2,0,177924,620651,177929,620651,177929,620651,177929,620651
23682732,10834,177929,620651,0,0,177929,620651,177929,620651,177929,620651,177929,620651
23886559,10835,177929,620651,0,0,177929,620651,177929,620651,177929,620651,177929,620651
24196288,10836,177929,620652,0,1,177929,620651,177929,620653,177929,620654,177929,620654
24196509,10837,177929,620661,0,6,177929,620654,177929,620665,177929,620674,177929,620678
24196558,10838,177929,620681,0,10,177929,620678,177929,620678,177929,620712,177929,620712
24196592,10839,177929,620713,0,5,177929,620712,177929,620712,177929,620729,177929,620731
24196830,10840,177929,620733,0,0,177929,620733,177929,620734,177929,620734,177929,620734
24197072,10841,177929,620738,0,13,177929,620734,177929,620734,177929,620778,177929,620778
24197106,10842,177929,620778,0,0,177929,620778,177929,620778,177929,620778,177929,620778
24197156,10843,177929,620778,0,0,177929,620778,177929,620778,177929,620778,177929,620778
24197255,10844,177938,620778,5,0,177929,620778,177938,620778,177946,620778,177946,620778
24197288,10845,177954,620778,10,1,177946,620778,177946,620778,177968,620784,177968,620784
24197337,10846,177970,620786,1,1,177968,620784,177972,620788,177972,620788,177972,620788
24197402,10847,177973,620796,2,23,177972,620788,177972,620788,177979,620845,177979,620875
24197435,10848,177992,620877,2,0,177990,620877,177993,620878,177996,620878,177996,620878
24197484,10849,177996,620880,0,3,177996,620878,177996,620878,177996,620882,177996,620892
24197549,10850,177998,620892,1,0,177996,620892,177999,620892,178000,620892,178000,620892
24197583,10851,178016,620892,5,0,178012,620892,178020,620893,178020,620893,178020,620893
24197633,10852,178020,620893,0,0,178021,620893,178021,620893,178021,620895,178021,620897
24198793,10853,178021,620903,1,3,178021,620897,178021,620905,178024,620905,178024,620905
24198826,10854,178024,620905,0,0,178024,620905,178024,620905,178025,620905,178025,620905
24198875,10855,178025,620905,0,0,178025,620905,178025,620905,178025,620905,178025,620905
24199292,10856,178026,620905,2,0,178025,620905,178025,620905,178029,620905,178037,620905
24199337,10857,178038,620905,1,0,178037,620905,178037,620905,178041,620905,178041,620905
24199387,10858,178045,620905,5,0,178041,620905,178043,620905,178055,620905,178055,620905
24199464,10859,178060,620905,6,0,178058,620905,178058,620905,178077,620905,178077,620905
24199498,10860,178094,620905,12,0,178077,620905,178103,620905,178105,620905,178105,620905
24199560,10861,178116,620905,10,0,178105,620905,178120,620905,178130,620905,178130,620905
24199593,10862,178132,620905,2,0,178130,620905,178133,620905,178135,620905,178135,620905
24199642,10863,178146,620905,7,0,178135,620905,178151,620905,178151,620905,178151,620905
24199707,10864,178151,620905,0,0,178151,620905,178151,620905,178153,620905,178153,620905
24199742,10865,178155,620905,1,0,178153,620905,178156,620905,178156,620905,178156,620905
24200017,10866,178161,620905,6,0,178156,620905,178156,620905,178170,620905,178175,620905
24200144,10867,178184,620905,5,0,178176,620905,178189,620905,178189,620905,178189,620905
24200185,10868,178197,620905,2,0,178195,620905,178197,620905,178201,620905,178202,620905
24200234,10869,178220,620905,4,0,178211,620905,178223,620905,178223,620905,178223,620905
24203375,10870,178225,620905,1,0,178223,620905,178227,620905,178227,620905,178227,620905
24203420,10871,178250,620905,16,0,178227,620905,178249,620905,178269,620905,178269,620905
24203470,10872,178269,620959,0,41,178269,620905,178269,620997,178269,620997,178269,620997
24203559,10873,178271,620997,2,0,178269,620997,178272,620997,178274,620997,178274,621001
24203592,10874,178275,621036,3,29,178274,621003,178274,621018,178281,621066,178285,621072
24203642,10875,178285,621078,0,5,178285,621072,178285,621080,178285,621084,178285,621085
24203729,10876,178290,621085,3,0,178285,621086,178293,621086,178293,621086,178293,621086
24203813,10877,178305,621089,5,3,178299,621086,178306,621086,178310,621094,178310,621094
24203863,10878,178310,621094,0,0,178310,621094,178310,621094,178310,621096,178310,621096
24203940,10879,178310,621101,0,3,178310,621096,178310,621104,178310,621104,178310,621104
24203973,10880,178310,621126,0,13,178310,621107,178310,621136,178310,621138,178310,621138
24205608,10881,178310,621151,0,9,178310,621138,178310,621159,178310,621159,178310,621159
24205641,10882,178310,621159,0,0,178310,621159,178310,621159,178310,621159,178310,621159
24205690,10883,178310,621159,0,0,178310,621159,178310,621159,178310,621159,178310,621159
24216481,10884,178311,621159,3,0,178310,621159,178310,621159,178317,621159,178320,621159
24216514,10885,178320,621159,0,0,178320,621159,178320,621159,178320,621159,178320,621159
24216563,10886,178321,621159,0,0,178320,621159,178321,621159,178322,621159,178322,621159
24216628,10887,178323,621200,1,33,178322,621159,178325,621229,178325,621229,178325,621229
24216661,10888,178325,621236,0,3,178325,621229,178326,621238,178326,621238,178326,621238
24216710,10889,178327,621238,2,0,178326,621238,178326,621238,178331,621240,178334,621240
24216775,10890,178348,621240,6,0,178336,621240,178350,621240,178354,621240,178354,621240
24216808,10891,178356,621259,2,19,178354,621243,178358,621247,178359,621286,178359,621286
24216857,10892,178362,621286,2,0,178359,621286,178364,621286,178364,621286,178364,621286
24216922,10893,178364,621286,0,0,178364,621286,178365,621286,178365,621286,178365,621286
24216955,10894,178369,621286,1,0,178366,621286,178370,621286,178370,621286,178370,621286
24217004,10895,178370,621286,0,0,178370,621286,178370,621286,178371,621286,178371,621286
24217069,10896,178373,621286,1,0,178371,621286,178374,621286,178375,621286,178375,621286
24217102,10897,178376,621286,1,0,178376,621286,178376,621286,178381,621286,178381,621286
24217151,10898,178414,621286,11,0,178396,621286,178422,621286,178422,621286,178422,621286
24217216,10899,178433,621286,6,0,178422,621286,178437,621286,178437,621286,178437,621286
24217249,10900,178437,621286,0,0,178437,621286,178437,621286,178437,621286,178437,621286
24217298,10901,178437,621286,0,0,178437,621286,178437,621286,178437,621286,178437,621286
24217363,10902,178437,621286,0,0,178437,621286,178437,621286,178437,621286,178437,621286
24217445,10903,178437,621286,0,0,178437,621286,178437,621286,178437,621286,178437,621286
24217480,10904,178440,621322,2,50,178437,621286,178442,621286,178442,621394,178446,621394
24217586,10905,178448,621400,0,9,178448,621394,178449,621394,178449,621413,178449,621413
24217619,10906,178454,621413,4,0,178449,621413,178455,621413,178460,621413,178460,621413
24217680,10907,178460,621413,0,0,178460,621413,178460,621413,178460,621413,178460,621413
24217713,10908,178468,621423,4,14,178460,621413,178472,621413,178472,621447,178472,621447
24217762,10909,178490,621447,7,0,178481,621447,178492,621447,178492,621448,178511,621448
24217795,10910,178512,621483,5,22,178511,621448,178511,621503,178511,621503,178539,621503
24217844,10911,178544,621513,10,9,178539,621503,178539,621515,178564,621530,178564,621530
24544929,10912,178564,621531,0,0,178564,621531,178564,621531,178564,621533,178564,621533
24545078,10913,178564,621537,0,0,178564,621537,178564,621537,178564,621538,178564,621538
24545229,10914,178564,621538,0,0,178564,621538,178564,621538,178564,621540,178564,621540
24711167,10915,178564,621540,0,0,178564,621540,178564,621540,178564,621540,178564,621540
24711202,10916,178564,621540,0,0,178564,621540,178564,621540,178564,621540,178564,621540
24711254,10917,178564,621540,0,0,178564,621540,178564,621540,178564,621540,178564,621540
25130192,10918,178564,621540,0,0,178564,621540,178564,621540,178564,621540,178564,621540
25130348,10919,178566,621540,4,0,178564,621540,178564,621540,178571,621540,178579,621540
25130520,10920,178579,621540,1,1,178579,621540,178579,621540,178579,621543,178584,621543
25298585,10921,178594,621549,8,2,178584,621546,178598,621551,178603,621551,178603,621551
25298618,10922,178603,621551,0,0,178603,621551,178603,621551,178603,621551,178603,621551
25298667,10923,178614,621553,3,0,178613,621554,178614,621554,178619,621554,178619,621554
25470430,10924,178619,621554,0,0,178619,621554,178619,621554,178619,621554,178619,621554
25470590,10925,178619,621555,0,0,178619,621554,178619,621556,178619,621556,178619,621556
25470766,10926,178619,621556,0,0,178619,621556,178619,621556,178619,621557,178619,621557
25685663,10927,178621,621570,1,6,178619,621558,178623,621573,178623,621573,178623,621579
25723382,10928,178651,621593,14,4,178623,621588,178660,621596,178664,621596,178664,621596
25723415,10929,178669,621600,6,6,178664,621596,178664,621596,178679,621610,178679,621612
25723465,10930,178682,621613,3,2,178679,621612,178679,621612,178686,621617,178691,621617
25723499,10931,178691,621629,0,12,178691,621617,178691,621627,178691,621648,178691,621648
25723549,10932,178691,621655,0,7,178691,621648,178691,621663,178691,621663,178691,621663
25724416,10933,178691,621663,0,0,178691,621663,178691,621663,178691,621663,178691,621667
25742678,10934,178691,621667,0,0,178691,621667,178691,621667,178691,621667,178693,621667
25742815,10935,178693,621667,0,0,178693,621667,178693,621667,178693,621667,178693,621667
25742970,10936,178693,621667,0,1,178693,621667,178694,621667,178694,621667,178694,621680
25743119,10937,178695,621698,3,8,178694,621681,178694,621703,178701,621703,178710,621703
25743286,10938,178738,621703,26,1,178710,621703,178727,621703,178775,621706,178775,621708
25743492,10939,178775,621774,0,35,178775,621710,178775,621794,178775,621794,178775,621794
25743729,10940,178782,621794,2,0,178778,621794,178784,621794,178784,621794,178784,621794
25743866,10941,178785,621794,2,0,178784,621794,178784,621794,178790,621794,178790,621794
25743982,10942,178797,621794,3,0,178796,621794,178796,621794,178807,621794,178807,621794
25744116,10943,178813,621794,2,0,178813,621794,178813,621794,178818,621794,178818,621794
25885087,10944,178818,621794,0,0,178818,621794,178818,621794,178818,621794,178818,621794
25885122,10945,178818,621794,0,0,178818,621794,178818,621794,178818,621794,178818,621794
25885173,10946,178818,621848,0,24,178818,621794,178818,621861,178818,621861,178818,621861
25903259,10947,178818,621908,0,19,178818,621869,178818,621917,178818,621917,178818,621917
25903397,10948,178818,621928,0,5,178818,621917,178818,621932,178818,621932,178818,621932
25903552,10949,178818,621949,0,10,178818,621932,178818,621954,178818,621957,178818,621957
26024307,10950,178818,621957,0,0,178818,621957,178818,621957,178818,621957,178818,621957
26087668,10951,178820,621974,4,10,178818,621960,178818,621975,178831,621986,178831,621986
26151348,10952,178832,622019,1,33,178831,621986,178831,621986,178834,622054,178837,622054
26151381,10953,178837,622055,0,0,178837,622056,178837,622056,178837,622056,178841,622056
26151430,10954,178841,622069,0,15,178841,622056,178841,622056,178841,622088,178841,622088
26402785,10955,178841,622090,0,2,178841,622088,178841,622088,178841,622093,178842,622093
26402819,10956,178847,622095,2,3,178843,622093,178849,622093,178849,622102,178849,622102
26402869,10957,178853,622105,6,5,178849,622102,178849,622102,178862,622115,178865,622115
26579789,10958,178867,622115,2,0,178865,622115,178867,622115,178872,622115,178872,622115
26579822,10959,178876,622120,2,2,178872,622115,178878,622122,178878,622122,178878,622122
26579877,10960,178891,622122,19,0,178878,622122,178878,622122,178925,622122,178925,622122
26579954,10961,178927,622128,4,7,178925,622122,178925,622126,178937,622139,178937,622139
26579993,10962,178942,622143,3,4,178938,622139,178945,622140,178945,622150,178945,622150
26644146,10963,178945,622154,0,4,178945,622150,178945,622151,178945,622159,178945,622159
26644979,10964,178945,622159,0,0,178945,622159,178945,622159,178945,622159,178945,622159
26645135,10965,178945,622169,0,1,178945,622170,178945,622170,178945,622170,178945,622170
26646976,10966,178945,622172,0,2,178945,622170,178945,622175,178945,622175,178945,622175
26647132,10967,178945,622175,0,0,178945,622175,178945,622175,178945,622175,178945,622175
26647278,10968,178945,622175,0,0,178945,622175,178945,622175,178945,622175,178945,622175
26648977,10969,178945,622175,0,0,178945,622175,178945,622175,178945,622175,178945,622175
26649159,10970,178945,622175,0,0,178945,622175,178945,622175,178945,622175,178945,622175
26649360,10971,178948,622175,2,0,178945,622175,178951,622175,178951,622175,178951,622175
26649548,10972,178951,622187,1,12,178951,622175,178951,622199,178955,622201,178955,622201
26649674,10973,178955,622208,0,5,178955,622201,178955,622212,178955,622212,178955,622212
26653813,10974,178962,622217,4,4,178955,622212,178966,622221,178966,622221,178966,622221
26653969,10975,178966,622226,2,1,178966,622225,178966,622228,178970,622228,178973,622228
26654141,10976,178984,622254,6,22,178976,622228,178991,622260,178991,622285,178991,622285
26655951,10977,178991,622285,0,0,178991,622285,178992,622285,178992,622285,178993,622285
26656133,10978,178997,622297,1,8,178995,622285,178998,622303,178999,622303,179000,622303
26656308,10979,179000,622310,0,12,179000,622303,179000,622303,179000,622332,179000,622332
26659241,10980,179002,622338,3,6,179000,622332,179002,622337,179009,622349,179009,622350
26659543,10981,179013,622359,7,4,179009,622353,179009,622361,179028,622361,179029,622372
26661860,10982,179031,622382,4,19,179029,622372,179029,622372,179039,622419,179049,622419
26662016,10983,179060,622421,3,4,179055,622419,179062,622419,179062,622429,179062,622429
26662217,10984,179068,622429,5,0,179062,622429,179074,622429,179074,622429,179074,622429
26662431,10985,179085,622429,6,0,179074,622429,179090,622429,179090,622429,179090,622429
26715750,10986,179122,622429,16,0,179093,622429,179132,622429,179132,622429,179135,622429
26715906,10987,179135,622429,1,0,179135,622429,179135,622429,179138,622429,179139,622429
26716078,10988,179141,622438,6,16,179139,622429,179139,622429,179146,622469,179167,622480
26716188,10989,179169,622486,0,1,179169,622485,179169,622487,179169,622487,179169,622487
26918243,10990,179186,622502,6,13,179182,622496,179189,622496,179191,622526,179191,622526
26918276,10991,179194,622552,2,1,179191,622553,179195,622553,179197,622553,179197,622554
26918325,10992,179205,622574,5,7,179197,622565,179207,622579,179212,622579,179212,622579
26918390,10993,179219,622583,9,2,179212,622580,179212,622585,179235,622585,179240,622585
26918423,10994,179244,622585,5,0,179240,622585,179243,622585,179256,622587,179260,622588
26918472,10995,179260,622595,0,5,179260,622588,179260,622600,179260,622600,179260,622600
26918505,10996,179263,622609,2,5,179260,622600,179266,622613,179266,622613,179266,622614
26918554,10997,179309,622652,25,21,179266,622614,179326,622664,179326,622665,179326,622665
26918619,10998,179326,622665,0,0,179326,622665,179326,622665,179326,622665,179326,622665
26918653,10999,179326,622665,0,1,179326,622665,179326,622665,179326,622668,179326,622669
26918706,11000,179326,622670,0,0,179326,622671,179326,622671,179326,622671,179326,622671
26918739,11001,179326,622671,0,0,179326,622671,179326,622671,179326,622671,179326,622671
26918788,11002,179326,622680,0,5,179326,622671,179326,622683,179326,622683,179326,622683
26918853,11003,179326,622683,0,0,179326,622683,179326,622683,179326,622683,179326,622683
26918934,11004,179326,622692,0,5,179326,622683,179326,622696,179326,622696,179326,622696
26918967,11005,179326,622699,0,1,179326,622696,179326,622700,179326,622700,179326,622700
26919016,11006,179326,622700,0,0,179326,622700,179326,622700,179326,622700,179326,622700
26919081,11007,179326,622735,0,18,179326,622704,179326,622746,179326,622747,179326,622747
26919114,11008,179351,622776,23,17,179326,622747,179341,622787,179380,622790,179380,622790
26919147,11009,179384,622790,1,0,179380,622790,179385,622790,179385,622790,179385,622790
26919196,11010,179391,622794,10,2,179385,622790,179385,622796,179409,622796,179412,622796
26919261,11011,179412,622796,0,0,179412,622796,179412,622796,179412,622796,179412,622796
26919294,11012,179412,622807,1,7,179412,622796,179412,622813,179412,622813,179419,622813
26919327,11013,179420,622825,0,4,179420,622819,179421,622829,179421,622829,179421,622829
26919376,11014,179422,622837,1,5,179421,622829,179421,622841,179424,622841,179424,622841
26919441,11015,179424,622848,0,1,179424,622847,179424,622849,179424,622849,179424,622850
26919475,11016,179424,622857,0,3,179424,622851,179424,622859,179424,622861,179424,622861
26919525,11017,179429,622861,3,0,179424,622861,179430,622861,179433,622861,179433,622861
