eovx,eovy,num
157355,545721,14
157990,520575,6
74170,605157,8
108587,552706,6
187200,580646,5
156720,464695,9
256796,476887,14
141099,465965,10
171706,694946,3
95760,731141,9
305564,775972,10
131562,656135,7
127624,652036,10
204640,753673,36
161319,529456,3
180469,562612,15
68709,526544,31
262384,489587,8
245874,476760,50
230126,460250,50
246509,602363,27
161165,531878,5
187835,570232,4
230507,533783,17
188108,663806,4
185397,663390,6
186913,661786,2
216791,522607,3
224157,578614,9
158752,547499,8
176786,449201,3
316536,845372,10
258470,649658,38
198884,603188,38
131066,475744,12
85854,526163,4
177421,579884,9
229109,706017,36
228264,702008,35
171960,540006,5
213870,591949,4
249938,536577,10
192153,480316,18
150243,610110,3
201678,463044,17
236991,722080,33
122558,732136,25
156230,836187,14
213108,609221,7
175008,587504,5
194820,543181,9
240646,647374,15
97030,504827,26
201043,584710,5
158083,703544,48
155112,700432,15
289404,867982,10
267458,790906,10
119909,761632,5
124578,755702,22
130558,491365,5
268988,538990,21
257304,535688,17
210441,534545,0
136781,583186,9
251904,754385,56
126113,543562,12
256669,570359,32
266067,557786,40
278894,529719,30
265178,596013,16
271015,847590,6
234571,641733,11
256796,468124,31
186819,516257,16
62994,614682,4
296396,793647,31
292804,790852,31
297270,786764,49
288384,634356,9
315908,685870,12
212892,682676,44
157030,666555,19
310530,809508,16
101606,714374,27
105286,711364,36
161332,527712,13
54612,554738,0
207012,532640,8
69725,527052,41
176278,442470,2
241766,747504,12
235527,748318,8
278395,752458,46
262984,694260,18
266588,691480,2
249303,478157,5
293858,768904,5
164086,564136,6
189492,772993,29
294142,840892,5
232644,660708,7
237333,657766,3
247276,652346,16
302816,768428,20
303184,762648,8
264162,459742,30
282792,687556,30
277820,854447,22
101082,644734,47
264252,723087,54
197218,840704,19
113206,779389,10
110644,774936,9
163606,827150,15
167616,824048,5
233754,650703,9
256034,531497,12
213743,452757,9
95252,632335,10
121795,473331,28
49913,584075,9
328141,760030,29
283974,521845,24
163832,534291,2
203649,474349,56
216275,473587,11
188089,464187,72
137543,598807,2
264924,543816,22
212346,459996,34
110365,519178,20
155069,567057,7
244858,603506,9
213616,573026,15
191137,561215,28
122684,491619,16
277592,780314,11
232860,661964,14
86743,594489,7
93982,516384,3
86743,517146,3
228983,472188,4
256126,879636,11
252370,875628,10
257272,875068,12
189992,728244,23
188557,723374,5
192748,726262,4
185574,720012,9
182055,715185,3
229816,694257,31
291250,773566,2
253113,685639,54
256188,686111,72
273352,747062,60
273480,744272,12
266575,470156,18
204565,689028,21
209004,685272,12
249002,676388,9
132292,807636,15
127432,811426,24
127112,805752,19
152439,530516,69
141333,511202,50
153767,505936,71
287022,509399,91
117858,557024,30
183263,453011,11
228094,712370,28
223304,710630,16
296388,668136,14
235079,642368,20
180469,552960,15
267083,467870,35
70487,531878,9
222379,475236,7
293626,519686,28
111381,622683,15
215692,710931,66
218536,708432,12
295746,778242,16
135601,723309,14
132668,719982,5
216819,786542,28
322566,869714,19
318269,868276,34
172087,444248,7
195201,489333,14
180088,547626,4
223649,553087,0
339100,884288,3
267733,759577,11
249684,648845,0
270254,758700,45
272108,756506,29
301464,881008,14
304213,879674,23
135394,687945,7
130508,685776,3
135192,682781,8
222360,720635,21
219874,717637,8
225090,716060,22
146522,473477,15
267809,872340,10
199531,603963,252
198060,599609,207
300759,883226,44
350629,813923,47
76710,585980,17
181866,467616,5
81028,585599,26
237112,692924,7
117601,586477,9
109323,590927,8
82523,665854,23
264694,880343,24
115391,739756,39
173014,466579,17
164454,461893,5
173057,459150,36
163159,585441,31
162178,580049,26
203752,857486,42
202219,848874,59
186287,629595,18
190517,628126,50
223100,860338,37
218015,853756,25
200205,836804,23
198838,826018,23
206305,829804,13
244147,735342,18
235544,731790,37
245123,726753,42
254510,574931,19
282958,516003,24
148300,792086,20
306484,711570,7
309871,710579,3
291548,667510,0
290250,664202,9
307872,709491,4
351102,806573,1
349491,804103,2
348952,805814,1
148586,797240,34
345374,806836,11
344926,831056,0
191088,684899,14
296656,729202,1
350136,827747,3
190374,682988,1
192510,683778,12
306822,815138,6
199282,821766,11
195078,824210,8
199404,825476,11
148724,487776,54
97931,541519,9
352093,829133,4
276040,887304,42
203701,520557,25
239661,861531,17
129501,505527,19
197716,507099,21
190408,521719,4
291461,909198,18
132457,512688,18
238100,870325,43
281994,912198,37
274623,687624,8
116551,807859,15
90250,545573,7
90936,537130,6
320946,749756,8
99171,697530,1
332377,770034,1
264837,703585,34
290635,733830,1
268218,852336,50
280919,695750,14
330482,833722,9
241304,768200,5
325502,778296,14
336756,828218,1
338872,833263,8
281232,915164,5
272770,732375,0
338208,785972,1
277554,890442,15
290354,896610,8
278190,892955,4
242052,771782,7
196288,726340,18
294314,863875,7
308840,787506,10
244112,768562,4
133718,652626,10
208827,858210,30
328534,801858,17
349368,801638,9
245618,751350,5
328441,832223,11
228318,720362,32
285212,747738,30
247688,772764,13
230302,847757,20
324968,777062,0
341734,766308,3
280635,754250,13
162125,739316,14
205648,804990,0
330192,770355,6
265133,686384,14
358786,778582,5
197798,723474,5
293888,866047,37
342089,788982,0
325725,780514,4
227407,677238,25
138100,656969,1
346830,786574,7
306812,714062,0
338268,783484,2
184228,750414,4
275984,746404,16
283973,673206,2
242880,749134,1
266772,887654,4
168586,774068,9
356358,779888,1
161802,771780,10
290973,691615,8
276998,671759,4
293644,699834,0
285758,670205,2
286400,686537,0
283512,752820,22
274958,730024,8
130342,783768,14
234025,869128,12
131380,796582,12
144586,794422,12
316917,731384,5
166384,771106,15
274424,734304,13
288712,896302,16
347965,784888,2
326718,777634,8
243410,703739,14
287933,689438,2
135990,733336,13
264802,759421,10
308432,716026,2
299196,686966,16
352094,771134,7
241786,751782,0
356608,829278,1
116492,654551,2
227378,679024,2
216435,752109,2
204705,789563,15
202964,800256,3
333100,779458,12
169906,573473,13
116572,655818,12
262292,762958,9
353159,835838,0
156914,741783,20
340685,788066,0
303298,729760,3
315490,742158,1
350054,786436,0
339171,804142,24
288150,876774,23
351984,830162,2
285975,878636,13
355510,784960,0
344930,802786,0
254007,750572,3
193483,723326,7
185192,755506,8
199947,804027,8
306510,791866,28
206076,855346,2
254554,747716,21
336780,799708,5
350080,830464,5
209560,832825,11
266784,856302,11
300322,664017,23
318210,879518,9
208529,828945,21
299762,682501,12
317289,741564,0
305084,716466,1
322804,791279,18
342178,790986,1
296340,865620,15
165920,734958,9
296994,700440,3
278353,728698,4
210512,853672,13
288921,894344,3
297259,696563,2
315194,880990,26
283072,652170,12
190612,742570,15
248802,777216,22
251492,697138,22
322882,812742,17
95172,666911,11
277791,745966,7
133198,794531,6
143104,681233,34
330684,815712,5
135677,783770,20
276497,731352,14
343008,769323,2
135748,728880,15
181005,755038,15
138502,683454,5
300570,728758,4
344380,799811,3
290689,895312,7
132768,730312,14
284488,734762,1
278680,699209,32
309434,830962,5
336139,833806,14
214485,749036,2
350922,767753,4
266803,762606,3
306486,831734,12
331852,819780,1
134852,798200,19
208246,852178,4
259496,697114,32
352258,788592,0
200930,795106,13
308627,792993,52
344894,815364,4
177136,758088,8
278844,677226,7
352694,790694,1
311766,686844,1
313950,862334,12
294403,690464,14
280706,892004,2
133929,639829,23
116593,517208,14
201990,577256,38
289786,921834,6
313148,897156,7
199978,586616,27
306005,900442,11
296793,728123,14
281516,684288,1
174099,735584,4
206152,832583,15
295830,732184,6
348880,789814,0
167800,653649,9
262920,771562,21
266239,766730,9
173350,654370,3
110804,668610,7
112564,664895,3
281814,651410,2
115875,669642,7
308864,684802,9
338760,818652,3
341603,820422,1
300477,640003,19
115724,778575,19
351020,759806,10
342088,785742,1
351172,761680,4
113758,780000,3
100384,499730,44
267855,878879,35
170248,488083,42
319669,884277,4
289925,887501,39
251282,749139,3
350943,827440,5
222116,820304,25
245389,776610,12
95780,689876,19
154852,812555,15
196448,682707,23
285812,913455,7
225558,729796,16
282736,910079,23
307526,812062,5
75989,660818,22
315648,816013,9
193550,681476,43
174364,648816,9
195390,686072,56
313092,814212,3
304687,812481,5
314724,813496,9
223887,728632,25
227534,728964,20
152784,814300,7
277513,775696,33
273801,774214,7
273128,778410,7
297552,891563,21
337650,886114,8
148330,602051,34
124640,592575,23
312285,775550,82
219645,841278,80
223310,833508,83
54081,563867,3
110256,725592,49
185954,483214,42
179251,474499,2
185942,472261,6
79885,594108,6
165610,592965,24
279957,920218,8
287597,926607,27
141584,653290,3
137788,650566,5
139700,649532,5
196459,574570,39
310174,779190,33
180342,556770,6
329637,807209,14
324549,791591,45
179453,432691,4
181985,685052,16
195893,685373,18
145805,721533,11
146442,711958,8
137062,726989,16
134790,717991,4
221955,690406,0
223982,690994,6
175745,486583,32
130788,494706,48
124588,500355,2
131478,508093,16
148503,632693,12
154173,636739,15
148180,633592,2
146404,632699,10
306272,869332,13
304121,863556,21
197663,632979,5
73823,576402,5
81815,575251,33
83056,552178,10
70642,558517,26
93878,607395,11
86502,602600,38
307673,857940,30
317945,871237,39
133641,509971,25
98968,729144,15
97336,728138,14
102796,655536,5
101134,659664,10
274352,716264,12
352523,774120,5
357066,773300,2
330565,813406,4
335386,812190,9
258903,843556,0
321172,813322,9
142939,819479,19
329944,846522,7
213236,810569,36
278829,713188,0
299976,720882,5
279010,715761,5
281643,716766,18
236659,856709,3
287726,791800,21
284552,793190,17
156384,655112,16
158754,653031,23
104830,773737,1
107234,769449,7
110542,768394,6
106251,774558,0
94109,591441,11
219712,533021,11
315379,857704,13
295879,913060,14
172087,567057,0
249430,523115,6
161292,526925,2
323822,810693,33
211862,729370,32
214496,734038,12
139448,525147,60
252478,609729,26
251970,492127,15
217580,684337,78
220953,684156,14
229562,649183,13
213235,463552,8
343446,760270,1
341562,762998,0
219526,729912,28
213235,467997,22
342656,776028,4
342586,778468,4
353866,780113,1
356660,782592,0
269654,819344,11
203518,717966,4
204280,714578,26
208473,715861,20
274322,632462,4
174627,574550,5
133733,457456,25
158480,517348,15
155861,518284,71
110746,544705,43
282263,793978,23
96191,513699,18
88698,682242,22
159514,511812,9
95951,664462,13
76527,664367,7
76124,658831,6
106131,696963,6
291390,909562,13
291429,907326,6
293494,908619,6
83526,636557,2
108614,682547,21
100472,685542,24
80224,643385,5
123716,475502,77
117370,483754,52
77660,641974,8
160403,442724,0
274802,896601,11
192833,847500,9
313450,698900,21
307406,698672,2
337127,880893,3
338775,872770,22
336254,845909,14
327557,852679,9
335724,861229,16
326532,884640,11
215267,608078,4
188851,571883,6
266448,526417,36
140718,729109,20
111508,588012,48
138305,750064,9
237365,775972,19
271274,758065,28
289562,760986,1
190883,666752,11
290197,727966,3
297182,888367,3
219458,826137,10
253621,540514,16
141734,802769,14
305310,750445,0
301754,880874,14
228348,755525,8
102110,663323,1
234952,756414,2
224792,721743,4
211838,772289,0
258955,705741,5
100205,619889,4
266829,848489,10
222506,695200,0
218950,768479,16
158625,782703,0
113032,678817,11
218950,758700,4
327789,794006,5
211584,813818,14
265559,684405,16
153037,813183,21
97919,526798,33
264543,768987,3
287657,769241,7
332996,787275,2
175262,645289,10
256288,708789,7
239270,747270,3
279021,685548,3
195709,748921,6
170436,723775,36
322582,758319,6
120144,639701,6
305691,892431,1
281434,799594,0
297817,729871,8
218823,611126,16
282704,765558,2
121287,770765,3
243080,783846,10
267464,672721,7
176024,729363,0
171579,643003,0
310009,868428,3
198757,556135,0
323725,779020,2
294769,734443,6
273687,659005,22
297563,708281,15
272925,674118,22
136273,651639,2
149481,673610,6
278894,667768,6
323598,787529,8
302770,734824,0
126621,641987,3
313057,750953,13
221871,847981,3
311533,753620,14
93220,658370,17
176278,653544,4
319153,857379,6
285244,712091,4
304421,767463,10
320296,875540,38
336171,795403,5
140718,683643,6
207901,798578,12
313311,885573,14
201932,792101,6
297817,808230,7
109984,650115,8
320550,768987,1
288165,735840,11
303786,819406,3
142750,718949,11
123192,648972,6
300611,708281,18
260606,717679,17
300865,740031,8
228983,686183,11
201043,541403,17
313057,871349,4
284355,692279,1
301881,829566,2
165737,681103,9
227967,693041,12
289943,667895,3
264924,710313,2
116715,654306,23
179707,456440,5
176659,627255,19
277497,739396,25
274322,732919,29
271020,738761,14
233301,698629,0
119001,530989,0
264670,733808,4
194439,641352,0
266448,724029,13
226697,664847,0
334139,804039,0
238000,766701,0
92712,556389,9
82171,587123,7
263654,466600,38
290197,756541,1
334139,812167,11
176278,685675,0
95379,589663,11
285386,920040,36
263400,692787,10
254129,481586,2
162272,697272,18
263412,773550,3
314218,824394,6
313004,825331,6
141099,486158,11
238635,574296,23
280926,520575,9
232539,588012,5
283720,681357,0
76837,586742,13
88394,588520,6
56898,586742,34
246636,600712,12
78361,533910,4
211076,563882,12
123065,483872,25
154053,593092,6
127383,483872,8
152021,562104,0
78615,624080,2
85981,510034,9
75313,526544,6
255145,479300,6
136654,476252,8
229999,633859,1
120906,513463,13
224157,458726,11
121541,629287,6
128907,559691,10
232539,622175,2
212854,485015,3
177929,588393,16
260479,620270,6
77853,596267,2
321185,842012,0
77472,542673,11
180342,480951,4
81282,616968,0
205361,601601,2
209771,699372,50
303793,747756,15
271776,688471,1
302814,824578,1
305432,825632,6
327976,817654,1
167261,780036,6
322560,883067,17
317959,883252,9
320473,885164,2
335483,886063,5
308993,806833,7
214632,466473,31
213616,465457,6
176024,588774,9
342030,803726,0
152719,526735,9
153023,538434,16
219818,749520,2
324578,891232,10
320742,892871,10
212600,466727,10
119498,546951,23
111218,559458,8
122283,556720,26
341391,883718,21
341285,886693,4
292206,912583,6
291418,915404,13
305007,896766,32
306766,900358,9
298166,932704,1
296452,933847,3
298698,934120,0
299732,930186,7
319116,889451,18
318429,892248,2
316618,888070,9
291086,806452,0
132336,604141,3
192316,741909,17
323852,767717,0
328170,861951,0
94998,756795,0
215267,860300,0
234190,804039,0
255526,656719,0
299087,782322,0
165610,772289,0
304040,704090,0
316359,743714,0
230253,665228,0
263273,834646,0
256288,734443,0
239016,863729,0
95125,726696,0
208917,647321,0
269623,724156,0
84965,659386,0
244731,692533,0
308485,783211,0
275719,718949,0
296801,783719,0
214378,645035,0
298452,791974,0
336679,766320,0
109476,721616,0
286768,664974,0
149608,812929,0
239905,834646,0
173357,703328,0
257558,842647,0
297309,771781,0
283466,758192,0
272036,663577,0
108587,760859,0
92839,778131,0
287403,698248,0
250827,663958,0
275846,648972,0
271909,655195,0
66550,640844,0
143512,646813,0
280037,884811,0
302516,705868,0
268607,709678,0
304040,861316,0
146052,819152,0
221744,755525,0
94363,687453,0
131066,666498,0
307596,859030,0
116715,643511,0
265051,713869,0
303278,703963,0
286895,926086,0
180977,648464,0
326773,869571,0
345442,882398,0
250700,698883,0
294896,917958,0
235841,845695,0
321058,742444,0
303786,693295,0
78361,638939,0
141099,667133,0
225681,728728,0
279783,744349,0
233809,810643,0
253240,659513,0
254002,778766,0
247271,662434,0
204853,615571,0
272925,716028,0
305310,706630,0
194566,734062,0
135765,814326,0
203329,706630,0
93474,736602,0
137416,677420,0
321312,773305,0
226951,677293,0
209425,777496,0
307342,700153,0
231650,853696,0
294134,746000,0
148211,803531,0
313311,850648,0
247906,840361,2
310009,787529,0
249557,657735,0
309882,702693,0
136146,775337,0
107571,737872,0
308739,706122,0
286133,715393,2
234825,687580,0
218823,857887,0
265940,703074,0
309882,707011,0
294515,653417,0
299849,842520,0
132336,784608,0
319534,739904,0
275338,712726,0
196725,653036,0
225808,770765,0
305691,786513,0
136527,634748,0
231523,863983,0
129288,801753,0
149735,661418,0
303659,677166,0
246128,685040,0
269115,715520,0
239397,669165,0
320804,739269,0
76837,649480,0
103888,714504,0
314454,738634,0
319026,742444,0
98427,742952,0
245747,670308,0
279275,751080,0
295150,661545,0
276608,898654,0
250446,643511,0
199138,660021,0
251081,671070,0
287403,797943,0
305945,703963,0
173456,578645,48
178936,575890,24
171840,578835,38
177492,581242,15
186311,648083,0
250319,660148,0
176659,697105,5
145798,821946,0
266067,662815,0
247398,656465,0
293372,777369,0
285117,749937,0
311406,826010,0
320016,810470,18
322172,811730,3
228983,660529,1
240159,627890,0
229799,590854,24
233054,866598,8
212727,615825,9
192407,504954,2
248232,671091,9
273982,687457,0
272438,687055,2
125351,492000,9
140083,559310,1
276735,662942,0
213955,467914,31
246001,656338,4
243461,658497,24
81155,586361,22
245620,657100,0
244604,660275,13
289435,865761,7
156085,490349,7
205434,663310,16
201290,665707,5
281755,652659,0
218315,565914,11
84584,599823,0
105539,592965,3
190502,535942,6
227713,599696,3
262594,657912,28
94236,589409,5
259717,545975,10
260479,542038,18
260606,545467,7
232539,565279,3
164721,483745,2
265178,518289,2
262951,776234,3
240921,613666,0
299030,673072,2
297888,676256,3
290236,686964,9
301676,851607,46
304367,851885,51
276430,635634,10
339600,827026,2
169674,628652,9
285117,749302,0
121414,545594,10
218696,665482,3
190506,735182,19
292442,658314,0
291512,659806,1
235079,488698,4
167896,560580,3
182755,465203,22
234571,641479,11
188216,601474,2
56898,573026,2
196532,651474,5
197432,656392,11
146052,583821,10
115064,482475,12
186438,586488,13
183792,584754,15
188027,587074,9
236095,558294,5
205107,530100,12
228094,617984,12
86997,557532,0
194566,460504,11
62359,587758,7
152656,577217,2
261114,464568,20
232889,616261,9
123573,471299,14
203329,602109,4
113540,552579,4
263019,465584,27
262130,546102,26
265820,719554,30
263423,718433,7
264852,715280,15
282001,878685,30
279060,881244,31
279279,877862,12
279413,727242,26
271688,730203,35
273562,724082,128
228983,660656,11
128653,592584,7
80393,583313,10
258828,534291,8
265178,634621,19
110077,620161,3
165864,477014,3
112397,601982,5
159006,512955,2
108206,529338,6
206980,749831,23
205156,748439,9
70868,592838,4
89156,599442,3
113921,554992,47
92890,586242,8
163832,552960,2
161292,493270,1
265051,613412,1
80012,584202,10
108206,579503,21
84965,566168,4
182374,438787,43
172468,520321,3
126240,468251,13
103380,527306,11
307723,924435,0
57025,545848,4
155450,470918,4
92585,531751,10
233174,653417,0
173865,542800,0
236857,601220,3
164594,553976,2
70487,573026,5
138813,520321,7
107190,538990,6
124716,566676,3
194566,483237,6
103380,749937,0
132082,487047,9
70106,562358,2
216029,529465,9
195836,476887,10
257685,540768,9
92458,548007,6
187454,579757,11
177548,582805,7
116969,744476,0
121795,473458,0
51945,562993,2
257685,584710,30
161800,557786,15
79758,546991,1
62740,574550,8
311580,852368,55
316204,852000,38
331160,859745,14
326052,859076,15
156593,449074,4
92585,562612,4
266697,618501,16
265459,602044,21
209015,461290,7
203516,464988,32
259082,544324,5
223776,660910,0
246509,652909,13
81409,537720,5
242699,651258,13
159514,783465,0
170134,448733,18
286715,809554,13
281381,802353,24
216283,456948,2
229872,660656,0
69598,581535,1
249049,645543,0
106522,737962,51
107944,739513,31
242731,682870,1
193423,758827,0
153672,518035,0
176151,577725,5
164213,487428,11
124369,731302,23
165188,526888,12
157482,537466,1
151767,545594,5
210441,697105,6
138559,624588,0
241683,558040,8
251081,528068,27
197487,566549,27
260733,615952,6
245493,650369,0
162689,532767,3
213108,473839,22
161927,548134,3
308462,794914,67
199900,602363,9
159992,529051,1
104015,598807,27
238000,648464,0
228221,671959,2
331091,770638,0
217934,512193,6
194058,530862,5
160530,521972,5
119636,684786,0
171071,535942,0
191968,501932,9
126316,735800,8
227088,692216,11
242279,600838,19
245308,598415,35
179834,581916,1
182755,568200,5
105412,555246,3
171071,545213,2
236730,636653,57
128399,486031,0
173357,570867,3
173738,572010,13
236349,636907,0
294840,873223,19
291826,867630,58
298389,866268,13
311793,797298,26
298810,793039,41
291829,760314,41
125168,530200,84
107627,522828,14
122317,516526,11
226361,552290,0
224966,684064,8
132269,698164,2
143117,702239,16
212306,534017,25
138985,535901,6
138032,527562,11
262107,538712,55
249038,528944,72
263894,534948,20
215238,622360,97
205573,587509,58
265670,598794,17
215045,595762,51
172496,489080,43
150448,474214,59
168784,468858,37
250128,620787,49
263335,630287,31
258766,631928,39
260167,627378,12
137180,694271,12
309731,748940,24
185839,822896,57
233365,614749,28
230360,617469,27
234403,608754,0
64339,575462,38
272131,754539,43
272528,748857,53
288303,632649,4
270729,708410,22
295159,513032,186
291397,668689,86
290618,657589,18
249404,612758,20
250789,607864,8
255737,626370,5
309251,790172,28
317380,779606,6
212710,682114,21
279113,645810,6
265810,747896,75
260014,733612,72
274006,736327,94
259277,642632,47
245827,536411,31
190922,604290,59
182297,608369,11
273873,758348,42
273687,760605,2
262427,620200,12
261349,618259,2
122860,762840,11
133935,758266,41
287710,770659,17
268358,682816,2
272028,677943,0
280269,783447,19
270407,780574,2
278718,774346,51
234586,722108,9
217013,818453,13
216638,810922,9
231490,785796,37
227153,787766,4
225068,597280,8
214666,592318,6
219729,605353,31
100790,712815,27
105352,709106,21
144868,694669,4
291415,841318,22
136121,546503,21
131556,539295,26
144266,540970,20
250859,557285,51
243343,558377,52
247254,549716,88
248646,551068,25
270283,645289,2
296142,775686,18
178200,832512,26
89552,595983,6
91842,594837,26
244930,643166,22
212074,813110,1
234831,628985,7
238663,632729,138
237238,650242,6
202838,579832,25
195607,581912,47
317035,909535,20
167759,483564,42
135855,471242,18
134727,474941,8
258218,824937,43
179203,579005,27
179840,584611,23
176106,568464,10
165326,554700,5
165235,538434,8
161897,557859,63
195261,573473,0
176853,562061,26
172856,562318,16
165403,558898,55
167314,560899,8
160849,543889,10
148980,517392,16
157176,517985,50
183708,582930,2
187212,577216,25
210091,529996,29
204751,530114,33
157952,480919,73
151065,480857,17
157476,484396,9
204858,853839,38
322579,893213,5
327198,890575,20
166934,488965,27
174408,490784,44
196089,537512,41
198065,538627,98
194437,535156,43
200089,533094,20
206071,616956,12
240049,764097,7
233463,762723,7
207108,577769,20
165089,702632,31
226369,814483,20
299652,881380,58
254120,834944,64
254964,839033,33
273699,697702,52
174201,461138,2
278952,700622,25
134491,697638,24
227410,736901,52
247489,706443,63
242349,713484,24
253475,726745,32
257036,716237,95
249069,719679,8
243997,737408,29
273063,656538,67
157070,695508,33
224852,670181,0
227944,673078,44
148019,578136,4
148347,587955,60
151379,583033,3
271730,848904,12
184881,508961,59
250739,691278,54
249867,651577,8
209292,751973,14
235419,639047,26
133216,462708,119
319993,825189,23
145010,515250,37
148209,519567,0
160745,506163,53
260332,738471,11
251431,748041,42
312584,926737,29
306879,930965,32
341949,809720,47
202057,552322,53
205499,546655,15
201008,545386,13
200368,550457,50
245394,629617,78
242143,633676,28
260765,690854,92
225045,635647,62
154815,646386,22
172380,524297,124
223898,712044,57
217836,705423,29
145647,596010,32
197680,570502,45
259221,852601,82
257700,858147,96
284637,830924,29
262241,838280,24
260678,834476,48
276509,707622,8
157972,546581,6
263134,654273,67
270312,654764,63
226456,663924,10
262960,659143,94
213920,641805,12
266859,648833,50
163261,474044,42
208370,604805,29
207520,602617,1
210258,604134,20
207799,607027,25
183366,450156,62
183845,456880,24
296869,691901,5
311111,802329,34
311739,813689,18
264140,750743,73
135949,479800,13
270349,754784,73
143031,481296,25
182125,439566,15
185540,440284,58
182830,442364,29
146183,739762,5
150380,749326,52
258691,651179,9
258023,651893,16
258254,652916,3
157194,537626,25
259516,648245,79
161190,531951,42
259468,652637,16
149876,537387,53
158263,537560,17
219262,820808,13
210845,602329,28
211867,599759,39
209115,603434,50
205344,605431,17
201226,602117,130
196533,598534,98
194749,606124,33
200983,607295,72
308959,691606,16
304568,686146,12
211230,540297,54
206670,543983,25
297382,662979,29
263728,666685,26
194877,739824,44
230663,638138,17
226655,640795,31
224510,639678,61
212316,636636,14
212222,638975,24
209323,637256,18
206684,564359,9
209262,565209,13
174328,589247,47
179860,588045,20
333789,806771,95
194740,622746,14
192015,622613,19
223648,659898,199
163717,581297,17
160400,582583,20
166467,649174,30
179062,641729,16
179638,644666,21
144117,644681,61
254104,655609,24
172184,572775,24
172128,574380,23
175987,574075,27
165527,643497,46
300318,653386,46
191796,647396,21
195813,649734,11
327736,865689,35
265345,636701,8
265012,642134,0
160804,606892,31
153981,605018,22
156024,615070,62
240667,653925,3
192041,528887,71
195150,615793,56
232592,638055,16
308265,867064,22
233408,638208,23
339162,840049,125
245048,843790,28
181226,612972,39
178039,467820,10
173007,471784,53
173187,618690,27
166614,621503,44
254917,848076,159
245557,842643,16
250395,641099,32
241359,646108,4
285987,662605,8
202438,669080,14
206639,588639,28
207224,592578,43
244870,664681,7
254032,642445,25
123441,662254,39
236532,654410,6
236349,654560,6
236349,654750,13
236539,654687,6
205485,708560,30
151628,699581,12
234280,642186,11
251843,651414,21
239841,656465,10
169304,448238,6
156116,492593,41
153068,496002,1
157857,496707,47
153117,545183,34
310658,869476,27
315829,870598,29
257452,649543,7
305364,887767,47
240930,645280,23
288027,651918,8
244858,648464,6
269993,650506,25
263288,880048,19
192882,730214,13
192061,736469,6
189150,528800,11
183355,527064,37
188277,534479,9
254334,867155,29
248414,664847,0
250773,870749,19
259189,869972,30
152906,469924,33
241761,640521,4
190658,557429,77
144925,741771,26
197588,536163,106
196548,537536,36
197874,537978,46
185860,549648,32
180505,543872,1
177747,547011,2
144328,497033,19
223103,664350,13
140977,501453,26
147457,506523,62
233951,702987,20
227575,700097,19
168585,494827,20
303377,839762,71
297327,841247,22
300504,846120,44
233451,804374,109
255365,654576,15
220125,674564,30
220728,680519,81
224139,677703,40
238381,650496,5
237656,645387,13
248223,664847,1
231586,644040,36
127041,739197,17
206995,587476,15
202726,595668,21
172265,561174,0
147306,553455,21
149235,553451,2
155738,573200,75
215434,611949,9
155467,574339,39
211304,616087,35
214651,617383,13
156385,541614,25
179169,561502,5
168122,560856,9
175695,558859,7
155113,533240,3
171418,550543,2
223539,624101,26
216720,626736,84
163712,534221,10
226211,631367,44
221350,631521,45
223126,633915,23
275745,638520,5
166808,580095,9
338935,878146,28
338053,819967,5
340774,809000,48
323318,831943,8
278260,648872,48
271680,649968,13
276958,642401,21
195125,573669,60
141139,460326,25
150426,459077,159
149142,452610,15
277849,836939,37
263103,657018,82
156271,551020,25
234784,673762,48
170994,551784,3
173554,555431,13
188433,685272,31
184483,687696,68
205570,601496,39
192270,690643,121
257690,698957,26
162605,747111,41
168439,749578,55
192346,638009,22
189402,639914,16
243499,689918,17
236751,699470,11
236984,649734,11
160401,546472,34
212800,774621,42
207932,777303,1
213576,780396,40
126987,696954,27
125660,705255,47
277705,641338,9
173050,549526,18
206644,642988,24
201680,648153,60
150729,473600,7
117517,683490,63
153909,477746,9
119975,687431,110
177487,498537,82
176632,502912,18
154605,709422,50
170474,465207,51
148042,713576,86
165500,482545,24
137970,669423,44
171391,476215,80
169355,478527,16
169628,481677,67
176466,483077,213
167359,490248,18
163056,483305,64
168559,496229,17
160937,498828,16
167745,504924,76
181127,492425,23
187848,498081,33
161295,562881,24
298645,639988,30
246527,647378,15
126147,671297,35
189861,563990,28
195550,559872,38
222999,797142,29
149029,559120,30
254644,652874,21
279151,731797,30
283065,740755,46
154882,563316,4
153868,568219,10
147091,566963,24
204258,599745,17
205188,602970,13
247674,839452,20
246493,818605,30
243829,824308,62
231650,657608,5
231523,657481,4
242884,650625,7
231489,650004,6
245240,649101,9
236907,647899,0
227785,642185,56
228176,648452,64
242329,645162,16
287337,872374,9
293317,916556,11
293848,921307,28
298153,918155,30
200071,568804,56
242776,637019,74
249097,871968,33
238127,654433,16
238381,650369,23
235253,668748,24
168467,554021,12
164147,558739,6
165934,557484,15
262441,741423,17
172839,732161,18
178925,640940,14
234317,641860,11
158462,447002,8
163643,443933,7
304758,687431,46
304119,679991,15
299948,685665,22
296679,847406,20
191618,461075,77
189855,466216,91
219643,621931,3
215371,620375,19
218911,624599,20
232105,652728,6
246786,654509,6
234019,658020,13
234151,650247,3
240842,651770,13
237614,651929,3
242457,658080,65
299703,661321,90
223853,622665,9
200294,828628,23
202386,833902,30
235053,642279,12
236222,655830,0
291644,824977,47
170843,459995,47
166041,461788,13
150130,466918,3
